Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,21/05/2025,MI,,C,415.4,1500.0,O,S,
1.0,21/05/2025,MI,,C,6.8,1500.0,O,S,
1.0,21/05/2025,MI,,C,166.9,1500.0,O,S,
1.0,21/05/2025,MI,,C,0.1,800.0,O,S,
1.0,21/05/2025,MI,,C,0.1,700.05,O,S,
1.0,21/05/2025,MI,,C,0.7,550.0,O,S,
1.0,21/05/2025,MI,,C,4.4,550.0,O,S,
1.0,21/05/2025,MI,,C,9.9,550.0,O,S,
1.0,21/05/2025,MI,,C,2.3,550.0,O,S,
1.0,21/05/2025,MI,,C,0.7,550.0,O,S,
1.0,21/05/2025,MI,,C,1.1,550.0,O,S,
1.0,21/05/2025,MI,,C,1.4,550.0,O,S,
1.0,21/05/2025,MI,,C,3.8,550.0,O,S,
1.0,21/05/2025,MI,,C,240.2,501.0,O,S,
1.0,21/05/2025,MI,,C,26.7,501.0,O,S,
1.0,21/05/2025,MI,,C,1969.6,501.0,O,S,
1.0,21/05/2025,MI,,C,231.7,500.0,O,S,
1.0,21/05/2025,MI,,C,224.8,500.0,O,S,
1.0,21/05/2025,MI,,C,380.6,500.0,O,S,
1.0,21/05/2025,MI,,C,501.1,500.0,O,S,
1.0,21/05/2025,MI,,C,877.7,500.0,O,S,
1.0,21/05/2025,MI,,C,0.1,500.0,O,S,
1.0,21/05/2025,MI,,C,19.0,500.0,O,S,
1.0,21/05/2025,MI,,C,0.1,500.0,O,S,
1.0,21/05/2025,MI,,C,0.1,500.0,O,S,
1.0,21/05/2025,MI,,C,27.7,500.0,O,S,
1.0,21/05/2025,MI,,C,89.7,500.0,O,S,
1.0,21/05/2025,MI,,C,0.1,466.3,O,S,
1.0,21/05/2025,MI,,C,0.3,466.3,O,S,
1.0,21/05/2025,MI,,C,40.4,466.3,O,S,
1.0,21/05/2025,MI,,C,5.7,451.0,O,S,
1.0,21/05/2025,MI,,C,38.6,451.0,O,S,
1.0,21/05/2025,MI,,C,134.7,451.0,O,S,
1.0,21/05/2025,MI,,C,894.0,450.0,O,S,
1.0,21/05/2025,MI,,C,136.0,450.0,O,S,
1.0,21/05/2025,MI,,C,17.3,449.0,O,S,
1.0,21/05/2025,MI,,C,10.0,402.0,O,S,
1.0,21/05/2025,MI,,C,48.2,402.0,O,S,
1.0,21/05/2025,MI,,C,5.2,400.0,O,S,
1.0,21/05/2025,MI,,C,18.4,400.0,O,S,
1.0,21/05/2025,MI,,C,1382.6,400.0,O,S,
1.0,21/05/2025,MI,,C,7.6,400.0,O,S,
1.0,21/05/2025,MI,,C,74.1,400.0,O,S,
1.0,21/05/2025,MI,,C,73.6,400.0,O,S,
1.0,21/05/2025,MI,,C,393.7,400.0,O,S,
1.0,21/05/2025,MI,,C,3.6,400.0,O,S,
1.0,21/05/2025,MI,,C,2.1,400.0,O,S,
1.0,21/05/2025,MI,,C,1.3,400.0,O,S,
1.0,21/05/2025,MI,,C,27.0,400.0,O,S,
1.0,21/05/2025,MI,,C,16.8,400.0,O,S,
1.0,21/05/2025,MI,,C,41.4,400.0,O,S,
1.0,21/05/2025,MI,,C,57.6,400.0,O,S,
1.0,21/05/2025,MI,,C,1.1,400.0,O,S,
1.0,21/05/2025,MI,,C,20.9,400.0,O,S,
1.0,21/05/2025,MI,,C,73.4,400.0,O,S,
1.0,21/05/2025,MI,,C,5.5,400.0,O,S,
1.0,21/05/2025,MI,,C,3.1,400.0,O,S,
1.0,21/05/2025,MI,,C,30.4,400.0,O,S,
1.0,21/05/2025,MI,,C,1.8,400.0,O,S,
1.0,21/05/2025,MI,,C,4.6,400.0,O,S,
1.0,21/05/2025,MI,,C,76.5,400.0,O,S,
1.0,21/05/2025,MI,,C,6.1,400.0,O,S,
1.0,21/05/2025,MI,,C,20.6,400.0,O,S,
1.0,21/05/2025,MI,,C,0.5,350.0,O,S,
1.0,21/05/2025,MI,,C,9.0,350.0,O,S,
1.0,21/05/2025,MI,,C,0.8,350.0,O,S,
1.0,21/05/2025,MI,,C,343.7,350.0,O,S,
1.0,21/05/2025,MI,,C,5.9,335.28,O,S,
1.0,21/05/2025,MI,,C,37.7,302.0,O,S,
1.0,21/05/2025,MI,,C,2.0,302.0,O,S,
1.0,21/05/2025,MI,,C,4.3,302.0,O,S,
1.0,21/05/2025,MI,,C,1.6,301.0,O,S,
1.0,21/05/2025,MI,,C,0.1,300.3,O,S,
1.0,21/05/2025,MI,,C,0.1,300.3,O,S,
1.0,21/05/2025,MI,,C,28.0,300.3,O,S,
1.0,21/05/2025,MI,,C,2.1,300.03,O,S,
