Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,01/06/2025,MI,,C,6.8,1500.0,O,S,
1.0,01/06/2025,MI,,C,179.0,1500.0,O,S,
1.0,01/06/2025,MI,,C,323.7,1500.0,O,S,
1.0,01/06/2025,MI,,C,0.1,800.0,O,S,
1.0,01/06/2025,MI,,C,0.1,700.05,O,S,
1.0,01/06/2025,MI,,C,20.3,501.0,O,S,
1.0,01/06/2025,MI,,C,1898.5,501.0,O,S,
1.0,01/06/2025,MI,,C,259.5,501.0,O,S,
1.0,01/06/2025,MI,,C,817.8,500.0,O,S,
1.0,01/06/2025,MI,,C,30.0,500.0,O,S,
1.0,01/06/2025,MI,,C,349.8,500.0,O,S,
1.0,01/06/2025,MI,,C,80.0,500.0,O,S,
1.0,01/06/2025,MI,,C,208.4,500.0,O,S,
1.0,01/06/2025,MI,,C,618.9,500.0,O,S,
1.0,01/06/2025,MI,,C,0.1,500.0,O,S,
1.0,01/06/2025,MI,,C,163.7,500.0,O,S,
1.0,01/06/2025,MI,,C,0.1,500.0,O,S,
1.0,01/06/2025,MI,,C,0.1,500.0,O,S,
1.0,01/06/2025,MI,,C,15.9,500.0,O,S,
1.0,01/06/2025,MI,,C,17.9,500.0,O,S,
1.0,01/06/2025,MI,,C,0.3,466.3,O,S,
1.0,01/06/2025,MI,,C,40.4,466.3,O,S,
1.0,01/06/2025,MI,,C,38.6,451.0,O,S,
1.0,01/06/2025,MI,,C,134.7,451.0,O,S,
1.0,01/06/2025,MI,,C,6.6,451.0,O,S,
1.0,01/06/2025,MI,,C,105.6,450.0,O,S,
1.0,01/06/2025,MI,,C,623.9,450.0,O,S,
1.0,01/06/2025,MI,,C,17.6,449.0,O,S,
1.0,01/06/2025,MI,,C,57.4,402.0,O,S,
1.0,01/06/2025,MI,,C,8.4,402.0,O,S,
1.0,01/06/2025,MI,,C,4.0,400.0,O,S,
1.0,01/06/2025,MI,,C,37.4,400.0,O,S,
1.0,01/06/2025,MI,,C,61.5,400.0,O,S,
1.0,01/06/2025,MI,,C,425.8,400.0,O,S,
1.0,01/06/2025,MI,,C,2.6,400.0,O,S,
1.0,01/06/2025,MI,,C,2.3,400.0,O,S,
1.0,01/06/2025,MI,,C,1722.5,400.0,O,S,
1.0,01/06/2025,MI,,C,7.5,400.0,O,S,
1.0,01/06/2025,MI,,C,62.0,400.0,O,S,
1.0,01/06/2025,MI,,C,1.3,400.0,O,S,
1.0,01/06/2025,MI,,C,4.6,400.0,O,S,
1.0,01/06/2025,MI,,C,12.4,400.0,O,S,
1.0,01/06/2025,MI,,C,3.1,400.0,O,S,
1.0,01/06/2025,MI,,C,1.5,400.0,O,S,
1.0,01/06/2025,MI,,C,2.8,400.0,O,S,
1.0,01/06/2025,MI,,C,67.2,400.0,O,S,
1.0,01/06/2025,MI,,C,0.4,400.0,O,S,
1.0,01/06/2025,MI,,C,18.8,400.0,O,S,
1.0,01/06/2025,MI,,C,26.8,400.0,O,S,
1.0,01/06/2025,MI,,C,0.8,400.0,O,S,
1.0,01/06/2025,MI,,C,4.9,400.0,O,S,
1.0,01/06/2025,MI,,C,136.8,400.0,O,S,
1.0,01/06/2025,MI,,C,24.6,400.0,O,S,
1.0,01/06/2025,MI,,C,49.9,350.0,O,S,
1.0,01/06/2025,MI,,C,350.6,350.0,O,S,
1.0,01/06/2025,MI,,C,0.6,350.0,O,S,
1.0,01/06/2025,MI,,C,0.9,350.0,O,S,
1.0,01/06/2025,MI,,C,457.6,350.0,O,S,
1.0,01/06/2025,MI,,C,1.5,350.0,O,S,
1.0,01/06/2025,MI,,C,48.0,350.0,O,S,
1.0,01/06/2025,MI,,C,6.4,321.56,O,S,
1.0,01/06/2025,MI,,C,38.2,302.0,O,S,
1.0,01/06/2025,MI,,C,11.7,302.0,O,S,
1.0,01/06/2025,MI,,C,1.5,301.0,O,S,
1.0,01/06/2025,MI,,C,0.1,300.3,O,S,
1.0,01/06/2025,MI,,C,0.1,300.3,O,S,
1.0,01/06/2025,MI,,C,18.2,300.3,O,S,
1.0,01/06/2025,MI,,C,3.6,300.03,O,S,
1.0,01/06/2025,MI,,C,2.8,300.03,O,S,
1.0,01/06/2025,MI,,C,31.4,300.03,O,S,
1.0,01/06/2025,MI,,C,2.1,300.03,O,S,
1.0,01/06/2025,MI,,C,7.6,300.03,O,S,
1.0,01/06/2025,MI,,C,2.0,300.03,O,S,
1.0,01/06/2025,MI,,C,0.2,300.03,O,S,
1.0,01/06/2025,MI,,C,5.8,300.03,O,S,
1.0,01/06/2025,MI,,C,7.7,300.03,O,S,
1.0,01/06/2025,MI,,C,0.9,300.03,O,S,
1.0,01/06/2025,MI,,C,0.2,300.03,O,S,
1.0,01/06/2025,MI,,C,2.3,300.03,O,S,
1.0,01/06/2025,MI,,C,0.1,300.03,O,S,
1.0,01/06/2025,MI,,C,0.1,300.0,O,S,
1.0,01/06/2025,MI,,C,0.1,300.0,O,S,
1.0,01/06/2025,MI,,C,11.3,300.0,O,S,
1.0,01/06/2025,MI,,C,91.5,300.0,O,S,
1.0,01/06/2025,MI,,C,36.7,300.0,O,S,
1.0,01/06/2025,MI,,C,5.8,300.0,O,S,
1.0,01/06/2025,MI,,C,145.9,300.0,O,S,
1.0,01/06/2025,MI,,C,117.7,300.0,O,S,
1.0,01/06/2025,MI,,C,12.0,300.0,O,S,
1.0,01/06/2025,MI,,C,2.0,300.0,O,S,
1.0,01/06/2025,MI,,C,27.0,300.0,O,S,
1.0,01/06/2025,MI,,C,0.9,300.0,O,S,
1.0,01/06/2025,MI,,C,4.3,300.0,O,S,
1.0,01/06/2025,MI,,C,0.3,300.0,O,S,
