Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,30/04/2025,ES,,C,"7,2","1.500,00",O,S,
1.0,30/04/2025,ES,,C,"175,7","1.500,00",O,S,
1.0,30/04/2025,ES,,C,"388,3","1.500,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","800,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","700,05",O,S,
1.0,30/04/2025,PT,,C,"29,8","501,00",O,S,
1.0,30/04/2025,ES,,C,"251,0","501,00",O,S,
1.0,30/04/2025,PT,,C,"1.988,8","501,00",O,S,
1.0,30/04/2025,ES,,C,"293,6","500,00",O,S,
1.0,30/04/2025,ES,,C,"10,6","500,00",O,S,
1.0,30/04/2025,ES,,C,"577,2","500,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","500,00",O,S,
1.0,30/04/2025,ES,,C,"219,7","500,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","500,00",O,S,
1.0,30/04/2025,PT,,C,"390,2","500,00",O,S,
1.0,30/04/2025,PT,,C,"844,9","500,00",O,S,
1.0,30/04/2025,ES,,C,"89,1","500,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","500,00",O,S,
1.0,30/04/2025,ES,,C,"26,0","500,00",O,S,
1.0,30/04/2025,ES,,C,"8,4","500,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","466,30",O,S,
1.0,30/04/2025,ES,,C,"0,1","466,30",O,S,
1.0,30/04/2025,ES,,C,"40,4","466,30",O,S,
1.0,30/04/2025,PT,,C,"38,6","451,00",O,S,
1.0,30/04/2025,ES,,C,"134,7","451,00",O,S,
1.0,30/04/2025,ES,,C,"2,4","451,00",O,S,
1.0,30/04/2025,ES,,C,"909,2","450,00",O,S,
1.0,30/04/2025,PT,,C,"173,2","450,00",O,S,
1.0,30/04/2025,ES,,C,"18,6","449,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","402,00",O,S,
1.0,30/04/2025,ES,,C,"54,0","402,00",O,S,
1.0,30/04/2025,ES,,C,"3,1","400,00",O,S,
1.0,30/04/2025,ES,,C,"4,7","400,00",O,S,
1.0,30/04/2025,ES,,C,"53,8","400,00",O,S,
1.0,30/04/2025,ES,,C,"20,9","400,00",O,S,
1.0,30/04/2025,ES,,C,"18,5","400,00",O,S,
1.0,30/04/2025,PT,,C,"1,8","400,00",O,S,
1.0,30/04/2025,ES,,C,"5,3","400,00",O,S,
1.0,30/04/2025,ES,,C,"1.131,8","400,00",O,S,
1.0,30/04/2025,ES,,C,"79,1","400,00",O,S,
1.0,30/04/2025,ES,,C,"71,3","400,00",O,S,
1.0,30/04/2025,ES,,C,"382,8","400,00",O,S,
1.0,30/04/2025,ES,,C,"1,5","400,00",O,S,
1.0,30/04/2025,ES,,C,"2,2","400,00",O,S,
1.0,30/04/2025,ES,,C,"27,0","400,00",O,S,
1.0,30/04/2025,ES,,C,"15,6","400,00",O,S,
1.0,30/04/2025,ES,,C,"42,7","400,00",O,S,
1.0,30/04/2025,PT,,C,"75,1","400,00",O,S,
1.0,30/04/2025,PT,,C,"6,9","400,00",O,S,
1.0,30/04/2025,PT,,C,"3,8","400,00",O,S,
1.0,30/04/2025,PT,,C,"43,1","400,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","400,00",O,S,
1.0,30/04/2025,ES,,C,"21,1","400,00",O,S,
1.0,30/04/2025,ES,,C,"45,9","400,00",O,S,
1.0,30/04/2025,ES,,C,"2,4","400,00",O,S,
1.0,30/04/2025,ES,,C,"98,0","400,00",O,S,
1.0,30/04/2025,ES,,C,"5,7","400,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","350,00",O,S,
1.0,30/04/2025,ES,,C,"54,0","350,00",O,S,
1.0,30/04/2025,ES,,C,"51,2","350,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","350,00",O,S,
1.0,30/04/2025,ES,,C,"1,4","350,00",O,S,
1.0,30/04/2025,PT,,C,"362,8","350,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","301,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,30",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,30",O,S,
1.0,30/04/2025,ES,,C,"6,5","300,03",O,S,
1.0,30/04/2025,ES,,C,"2,1","300,03",O,S,
1.0,30/04/2025,ES,,C,"0,2","300,03",O,S,
1.0,30/04/2025,ES,,C,"2,7","300,03",O,S,
1.0,30/04/2025,ES,,C,"0,5","300,03",O,S,
1.0,30/04/2025,ES,,C,"2,1","300,03",O,S,
1.0,30/04/2025,ES,,C,"27,7","300,03",O,S,
1.0,30/04/2025,ES,,C,"29,5","300,03",O,S,
1.0,30/04/2025,ES,,C,"4,0","300,03",O,S,
1.0,30/04/2025,ES,,C,"0,8","300,03",O,S,
1.0,30/04/2025,PT,,C,"1,0","300,03",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,03",O,S,
1.0,30/04/2025,PT,,C,"5,1","300,03",O,S,
1.0,30/04/2025,ES,,C,"1,8","300,00",O,S,
1.0,30/04/2025,ES,,C,"10,8","300,00",O,S,
1.0,30/04/2025,ES,,C,"75,0","300,00",O,S,
1.0,30/04/2025,PT,,C,"29,9","300,00",O,S,
1.0,30/04/2025,PT,,C,"0,7","300,00",O,S,
1.0,30/04/2025,PT,,C,"0,7","300,00",O,S,
1.0,30/04/2025,PT,,C,"56,0","300,00",O,S,
1.0,30/04/2025,ES,,C,"2,3","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,0","300,00",O,S,
1.0,30/04/2025,ES,,C,"14,0","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"34,9","300,00",O,S,
1.0,30/04/2025,ES,,C,"5,8","300,00",O,S,
1.0,30/04/2025,ES,,C,"130,6","300,00",O,S,
1.0,30/04/2025,ES,,C,"147,0","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","300,00",O,S,
1.0,30/04/2025,ES,,C,"6,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"3,7","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"403,3","300,00",O,S,
1.0,30/04/2025,ES,,C,"130,2","300,00",O,S,
1.0,30/04/2025,ES,,C,"6,0","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","300,00",O,S,
1.0,30/04/2025,ES,,C,"2,5","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","300,00",O,S,
1.0,30/04/2025,ES,,C,"42,8","300,00",O,S,
1.0,30/04/2025,ES,,C,"54,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"44,6","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"3,6","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"380,8","300,00",O,S,
1.0,30/04/2025,ES,,C,"10,0","300,00",O,S,
1.0,30/04/2025,ES,,C,"3,9","300,00",O,S,
1.0,30/04/2025,ES,,C,"17,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,7","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","300,00",O,S,
1.0,30/04/2025,ES,,C,"2,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"4,9","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"8,7","300,00",O,S,
1.0,30/04/2025,ES,,C,"1,6","300,00",O,S,
1.0,30/04/2025,ES,,C,"277,6","300,00",O,S,
1.0,30/04/2025,ES,,C,"36,9","300,00",O,S,
1.0,30/04/2025,ES,,C,"15,6","300,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","300,00",O,S,
1.0,30/04/2025,ES,,C,"73,9","299,00",O,S,
1.0,30/04/2025,ES,,C,"3,8","281,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","281,00",O,S,
1.0,30/04/2025,ES,,C,"3,2","281,00",O,S,
1.0,30/04/2025,ES,,C,"5,4","280,00",O,S,
1.0,30/04/2025,PT,,C,"2,4","280,00",O,S,
1.0,30/04/2025,ES,,C,"383,3","280,00",O,S,
1.0,30/04/2025,ES,,C,"11,0","280,00",O,S,
1.0,30/04/2025,ES,,C,"4,5","280,00",O,S,
1.0,30/04/2025,ES,,C,"633,9","280,00",O,S,
1.0,30/04/2025,PT,,C,"743,5","280,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","280,00",O,S,
1.0,30/04/2025,ES,,C,"1,5","280,00",O,S,
1.0,30/04/2025,ES,,C,"4.836,2","280,00",O,S,
1.0,30/04/2025,ES,,C,"5,8","275,01",O,S,
1.0,30/04/2025,ES,,C,"877,3","275,00",O,S,
1.0,30/04/2025,ES,,C,"1,0","275,00",O,S,
1.0,30/04/2025,ES,,C,"9,8","274,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","262,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","260,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","260,00",O,S,
1.0,30/04/2025,PT,,C,"1,0","260,00",O,S,
1.0,30/04/2025,ES,,C,"4,8","255,00",O,S,
1.0,30/04/2025,ES,,C,"6,1","252,00",O,S,
1.0,30/04/2025,ES,,C,"1,4","252,00",O,S,
1.0,30/04/2025,ES,,C,"12,2","252,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","252,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","252,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"3,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"1,6","251,00",O,S,
1.0,30/04/2025,ES,,C,"4,7","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","251,00",O,S,
1.0,30/04/2025,ES,,C,"1,8","251,00",O,S,
1.0,30/04/2025,ES,,C,"6,6","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","251,00",O,S,
1.0,30/04/2025,ES,,C,"3,8","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","251,00",O,S,
1.0,30/04/2025,ES,,C,"3,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"2,4","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","251,00",O,S,
1.0,30/04/2025,ES,,C,"1,4","251,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"4,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"50,0","250,00",O,S,
1.0,30/04/2025,ES,,C,"2,8","250,00",O,S,
1.0,30/04/2025,ES,,C,"7,7","250,00",O,S,
1.0,30/04/2025,PT,,C,"11,2","250,00",O,S,
1.0,30/04/2025,PT,,C,"13,3","250,00",O,S,
1.0,30/04/2025,PT,,C,"324,4","250,00",O,S,
1.0,30/04/2025,PT,,C,"7,2","250,00",O,S,
1.0,30/04/2025,PT,,C,"8,6","250,00",O,S,
1.0,30/04/2025,PT,,C,"30,0","250,00",O,S,
1.0,30/04/2025,PT,,C,"26,9","250,00",O,S,
1.0,30/04/2025,ES,,C,"8,9","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,9","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"3,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"2,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,4","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"3,6","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","250,00",O,S,
1.0,30/04/2025,ES,,C,"7,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"4,6","250,00",O,S,
1.0,30/04/2025,ES,,C,"5,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"2,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,9","250,00",O,S,
1.0,30/04/2025,ES,,C,"2,0","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","250,00",O,S,
1.0,30/04/2025,ES,,C,"2,8","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"2,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,8","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"11,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"5,0","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"3,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"4,0","250,00",O,S,
1.0,30/04/2025,ES,,C,"204,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","250,00",O,S,
1.0,30/04/2025,ES,,C,"1,0","250,00",O,S,
1.0,30/04/2025,ES,,C,"14,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"21,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,9","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","250,00",O,S,
1.0,30/04/2025,ES,,C,"3,7","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","250,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","245,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","245,00",O,S,
1.0,30/04/2025,ES,,C,"4,8","240,00",O,S,
1.0,30/04/2025,ES,,C,"14,3","240,00",O,S,
1.0,30/04/2025,ES,,C,"2,1","239,50",O,S,
1.0,30/04/2025,ES,,C,"14,2","239,50",O,S,
1.0,30/04/2025,ES,,C,"6,0","239,40",O,S,
1.0,30/04/2025,ES,,C,"14,2","239,40",O,S,
1.0,30/04/2025,ES,,C,"14,2","239,30",O,S,
1.0,30/04/2025,ES,,C,"6,0","239,30",O,S,
1.0,30/04/2025,ES,,C,"0,6","235,00",O,S,
1.0,30/04/2025,ES,,C,"7,5","235,00",O,S,
1.0,30/04/2025,ES,,C,"34,7","231,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","230,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","225,00",O,S,
1.0,30/04/2025,PT,,C,"26,3","225,00",O,S,
1.0,30/04/2025,ES,,C,"30,9","225,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","220,00",O,S,
1.0,30/04/2025,PT,,C,"8,9","220,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","220,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","220,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","220,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","220,00",O,S,
1.0,30/04/2025,ES,,C,"2,7","220,00",O,S,
1.0,30/04/2025,ES,,C,"1,3","220,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","220,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","220,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","210,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","210,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","210,00",O,S,
1.0,30/04/2025,ES,,C,"1,3","210,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","209,59",O,S,
1.0,30/04/2025,ES,,C,"70,2","209,59",O,S,
1.0,30/04/2025,ES,,C,"0,4","205,80",O,S,
1.0,30/04/2025,ES,,C,"7,3","200,01",O,S,
1.0,30/04/2025,ES,,C,"0,7","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","200,00",O,S,
1.0,30/04/2025,ES,,C,"3,8","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"8,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"1,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"2,6","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","200,00",O,S,
1.0,30/04/2025,ES,,C,"1,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"1,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","200,00",O,S,
1.0,30/04/2025,PT,,C,"40,1","200,00",O,S,
1.0,30/04/2025,PT,,C,"7,0","200,00",O,S,
1.0,30/04/2025,PT,,C,"40,6","200,00",O,S,
1.0,30/04/2025,ES,,C,"410,0","200,00",O,S,
1.0,30/04/2025,ES,,C,"2,6","200,00",O,S,
1.0,30/04/2025,ES,,C,"1,4","200,00",O,S,
1.0,30/04/2025,ES,,C,"2,2","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"2,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"1,8","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","200,00",O,S,
1.0,30/04/2025,ES,,C,"1,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","200,00",O,S,
1.0,30/04/2025,ES,,C,"8,6","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","200,00",O,S,
1.0,30/04/2025,ES,,C,"1,8","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,5","200,00",O,S,
1.0,30/04/2025,ES,,C,"3,2","200,00",O,S,
1.0,30/04/2025,ES,,C,"2,9","200,00",O,S,
1.0,30/04/2025,ES,,C,"3,0","200,00",O,S,
1.0,30/04/2025,ES,,C,"8,0","200,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","199,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","196,00",O,S,
1.0,30/04/2025,ES,,C,"6,6","196,00",O,S,
1.0,30/04/2025,ES,,C,"31,5","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,2","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,6","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","196,00",O,S,
1.0,30/04/2025,ES,,C,"32,1","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,7","196,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","196,00",O,S,
1.0,30/04/2025,ES,,C,"1,3","191,10",O,S,
1.0,30/04/2025,ES,,C,"35,2","191,10",O,S,
1.0,30/04/2025,ES,,C,"0,4","191,10",O,S,
1.0,30/04/2025,ES,,C,"1,9","191,10",O,S,
1.0,30/04/2025,ES,,C,"2,1","191,10",O,S,
1.0,30/04/2025,ES,,C,"0,3","191,10",O,S,
1.0,30/04/2025,ES,,C,"3,0","191,10",O,S,
1.0,30/04/2025,ES,,C,"3,1","191,10",O,S,
1.0,30/04/2025,ES,,C,"6,6","191,10",O,S,
1.0,30/04/2025,ES,,C,"3,2","191,10",O,S,
1.0,30/04/2025,ES,,C,"0,1","191,10",O,S,
1.0,30/04/2025,ES,,C,"0,6","191,10",O,S,
1.0,30/04/2025,ES,,C,"8,7","191,10",O,S,
1.0,30/04/2025,ES,,C,"0,8","191,10",O,S,
1.0,30/04/2025,ES,,C,"0,6","191,10",O,S,
1.0,30/04/2025,ES,,C,"1,1","190,00",O,S,
1.0,30/04/2025,ES,,C,"0,1","180,05",O,S,
1.0,30/04/2025,ES,,C,"0,5","180,00",O,S,
1.0,30/04/2025,ES,,C,"4,3","180,00",O,S,
1.0,30/04/2025,ES,,C,"2,4","180,00",O,S,
1.0,30/04/2025,ES,,C,"16,6","180,00",O,S,
1.0,30/04/2025,ES,,C,"4,4","180,00",O,S,
1.0,30/04/2025,ES,,C,"0,4","180,00",O,S,
1.0,30/04/2025,ES,,C,"0,8","180,00",O,S,
1.0,30/04/2025,ES,,C,"4,2","180,00",O,S,
1.0,30/04/2025,ES,,C,"0,3","180,00",O,S,
