Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,04/05/2025,MI,,C,"181,0","1.500,00",O,S,
1.0,04/05/2025,MI,,C,"7,2","1.500,00",O,S,
1.0,04/05/2025,MI,,C,"290,2","1.500,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","800,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","700,05",O,S,
1.0,04/05/2025,MI,,C,"1.784,3","501,00",O,S,
1.0,04/05/2025,MI,,C,"19,8","501,00",O,S,
1.0,04/05/2025,MI,,C,"226,7","501,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","500,00",O,S,
1.0,04/05/2025,MI,,C,"138,8","500,00",O,S,
1.0,04/05/2025,MI,,C,"597,6","500,00",O,S,
1.0,04/05/2025,MI,,C,"730,6","500,00",O,S,
1.0,04/05/2025,MI,,C,"3,8","500,00",O,S,
1.0,04/05/2025,MI,,C,"15,6","500,00",O,S,
1.0,04/05/2025,MI,,C,"309,6","500,00",O,S,
1.0,04/05/2025,MI,,C,"30,7","500,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","500,00",O,S,
1.0,04/05/2025,MI,,C,"154,2","500,00",O,S,
1.0,04/05/2025,MI,,C,"89,2","500,00",O,S,
1.0,04/05/2025,MI,,C,"469,6","500,00",O,S,
1.0,04/05/2025,MI,,C,"40,4","466,30",O,S,
1.0,04/05/2025,MI,,C,"0,3","466,30",O,S,
1.0,04/05/2025,MI,,C,"134,7","451,00",O,S,
1.0,04/05/2025,MI,,C,"38,6","451,00",O,S,
1.0,04/05/2025,MI,,C,"6,3","451,00",O,S,
1.0,04/05/2025,MI,,C,"620,8","450,00",O,S,
1.0,04/05/2025,MI,,C,"75,4","450,00",O,S,
1.0,04/05/2025,MI,,C,"17,6","449,00",O,S,
1.0,04/05/2025,MI,,C,"13,5","402,00",O,S,
1.0,04/05/2025,MI,,C,"2,0","402,00",O,S,
1.0,04/05/2025,MI,,C,"35,1","402,00",O,S,
1.0,04/05/2025,MI,,C,"5,6","402,00",O,S,
1.0,04/05/2025,MI,,C,"48,1","402,00",O,S,
1.0,04/05/2025,MI,,C,"4,2","400,00",O,S,
1.0,04/05/2025,MI,,C,"1.054,0","400,00",O,S,
1.0,04/05/2025,MI,,C,"1,4","400,00",O,S,
1.0,04/05/2025,MI,,C,"7,0","400,00",O,S,
1.0,04/05/2025,MI,,C,"40,8","400,00",O,S,
1.0,04/05/2025,MI,,C,"3,4","400,00",O,S,
1.0,04/05/2025,MI,,C,"20,7","400,00",O,S,
1.0,04/05/2025,MI,,C,"27,0","400,00",O,S,
1.0,04/05/2025,MI,,C,"0,4","400,00",O,S,
1.0,04/05/2025,MI,,C,"61,6","400,00",O,S,
1.0,04/05/2025,MI,,C,"0,5","400,00",O,S,
1.0,04/05/2025,MI,,C,"2,4","400,00",O,S,
1.0,04/05/2025,MI,,C,"0,6","400,00",O,S,
1.0,04/05/2025,MI,,C,"3,1","400,00",O,S,
1.0,04/05/2025,MI,,C,"14,1","400,00",O,S,
1.0,04/05/2025,MI,,C,"2,4","400,00",O,S,
1.0,04/05/2025,MI,,C,"17,7","400,00",O,S,
1.0,04/05/2025,MI,,C,"1,8","400,00",O,S,
1.0,04/05/2025,MI,,C,"18,5","400,00",O,S,
1.0,04/05/2025,MI,,C,"39,4","400,00",O,S,
1.0,04/05/2025,MI,,C,"39,0","400,00",O,S,
1.0,04/05/2025,MI,,C,"4,6","400,00",O,S,
1.0,04/05/2025,MI,,C,"382,9","400,00",O,S,
1.0,04/05/2025,MI,,C,"15,4","400,00",O,S,
1.0,04/05/2025,MI,,C,"6,1","400,00",O,S,
1.0,04/05/2025,MI,,C,"54,7","400,00",O,S,
1.0,04/05/2025,MI,,C,"477,0","350,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","350,00",O,S,
1.0,04/05/2025,MI,,C,"53,0","350,00",O,S,
1.0,04/05/2025,MI,,C,"0,8","350,00",O,S,
1.0,04/05/2025,MI,,C,"365,3","350,00",O,S,
1.0,04/05/2025,MI,,C,"0,6","350,00",O,S,
1.0,04/05/2025,MI,,C,"5,9","319,33",O,S,
1.0,04/05/2025,MI,,C,"3,5","301,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","300,30",O,S,
1.0,04/05/2025,MI,,C,"0,1","300,30",O,S,
1.0,04/05/2025,MI,,C,"0,8","300,03",O,S,
1.0,04/05/2025,MI,,C,"0,2","300,03",O,S,
1.0,04/05/2025,MI,,C,"2,7","300,03",O,S,
1.0,04/05/2025,MI,,C,"0,1","300,03",O,S,
1.0,04/05/2025,MI,,C,"2,1","300,03",O,S,
1.0,04/05/2025,MI,,C,"2,2","300,03",O,S,
1.0,04/05/2025,MI,,C,"5,3","300,03",O,S,
1.0,04/05/2025,MI,,C,"6,5","300,03",O,S,
1.0,04/05/2025,MI,,C,"1,0","300,03",O,S,
1.0,04/05/2025,MI,,C,"27,5","300,03",O,S,
1.0,04/05/2025,MI,,C,"0,2","300,03",O,S,
1.0,04/05/2025,MI,,C,"4,0","300,03",O,S,
1.0,04/05/2025,MI,,C,"21,2","300,03",O,S,
1.0,04/05/2025,MI,,C,"0,9","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,3","300,00",O,S,
1.0,04/05/2025,MI,,C,"7,4","300,00",O,S,
1.0,04/05/2025,MI,,C,"70,9","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,6","300,00",O,S,
1.0,04/05/2025,MI,,C,"41,8","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,7","300,00",O,S,
1.0,04/05/2025,MI,,C,"30,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,3","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,2","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,6","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,7","300,00",O,S,
1.0,04/05/2025,MI,,C,"26,4","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"29,2","300,00",O,S,
1.0,04/05/2025,MI,,C,"2,2","300,00",O,S,
1.0,04/05/2025,MI,,C,"4,0","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,2","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,4","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,6","300,00",O,S,
1.0,04/05/2025,MI,,C,"407,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"26,2","300,00",O,S,
1.0,04/05/2025,MI,,C,"10,7","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,6","300,00",O,S,
1.0,04/05/2025,MI,,C,"9,8","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,3","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,5","300,00",O,S,
1.0,04/05/2025,MI,,C,"19,3","300,00",O,S,
1.0,04/05/2025,MI,,C,"133,4","300,00",O,S,
1.0,04/05/2025,MI,,C,"2,3","300,00",O,S,
1.0,04/05/2025,MI,,C,"6,2","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"4,8","300,00",O,S,
1.0,04/05/2025,MI,,C,"3,4","300,00",O,S,
1.0,04/05/2025,MI,,C,"207,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"127,3","300,00",O,S,
1.0,04/05/2025,MI,,C,"156,3","300,00",O,S,
1.0,04/05/2025,MI,,C,"1,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"10,5","300,00",O,S,
1.0,04/05/2025,MI,,C,"63,1","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,2","300,00",O,S,
1.0,04/05/2025,MI,,C,"0,6","300,00",O,S,
1.0,04/05/2025,MI,,C,"73,4","299,00",O,S,
1.0,04/05/2025,MI,,C,"3,6","281,00",O,S,
1.0,04/05/2025,MI,,C,"2,1","281,00",O,S,
1.0,04/05/2025,MI,,C,"0,6","281,00",O,S,
1.0,04/05/2025,MI,,C,"5,2","280,00",O,S,
1.0,04/05/2025,MI,,C,"9,0","280,00",O,S,
1.0,04/05/2025,MI,,C,"676,6","280,00",O,S,
1.0,04/05/2025,MI,,C,"360,5","280,00",O,S,
1.0,04/05/2025,MI,,C,"660,9","280,00",O,S,
1.0,04/05/2025,MI,,C,"4.110,3","280,00",O,S,
1.0,04/05/2025,MI,,C,"6,4","280,00",O,S,
1.0,04/05/2025,MI,,C,"0,4","280,00",O,S,
1.0,04/05/2025,MI,,C,"0,9","280,00",O,S,
1.0,04/05/2025,MI,,C,"2,2","280,00",O,S,
1.0,04/05/2025,MI,,C,"641,2","275,00",O,S,
1.0,04/05/2025,MI,,C,"7,6","274,00",O,S,
1.0,04/05/2025,MI,,C,"0,6","260,00",O,S,
1.0,04/05/2025,MI,,C,"0,5","260,00",O,S,
1.0,04/05/2025,MI,,C,"0,2","260,00",O,S,
1.0,04/05/2025,MI,,C,"2,7","260,00",O,S,
1.0,04/05/2025,MI,,C,"7,1","255,00",O,S,
