Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,24/07/2025,MI,,C,"6,8","1.500,00",O,S,
1.0,24/07/2025,MI,,C,"218,8","1.500,00",O,S,
1.0,24/07/2025,MI,,C,"521,6","1.500,00",O,S,
1.0,24/07/2025,MI,,C,"0,1","800,00",O,S,
1.0,24/07/2025,MI,,C,"2.174,8","501,00",O,S,
1.0,24/07/2025,MI,,C,"28,3","501,00",O,S,
1.0,24/07/2025,MI,,C,"318,3","501,00",O,S,
1.0,24/07/2025,MI,,C,"0,1","500,00",O,S,
1.0,24/07/2025,MI,,C,"0,1","500,00",O,S,
1.0,24/07/2025,MI,,C,"373,3","500,00",O,S,
1.0,24/07/2025,MI,,C,"45,7","500,00",O,S,
1.0,24/07/2025,MI,,C,"760,8","500,00",O,S,
1.0,24/07/2025,MI,,C,"0,1","500,00",O,S,
1.0,24/07/2025,MI,,C,"188,5","500,00",O,S,
1.0,24/07/2025,MI,,C,"393,6","500,00",O,S,
1.0,24/07/2025,MI,,C,"26,6","500,00",O,S,
1.0,24/07/2025,MI,,C,"12,0","500,00",O,S,
1.0,24/07/2025,MI,,C,"915,1","500,00",O,S,
1.0,24/07/2025,MI,,C,"0,1","466,30",O,S,
1.0,24/07/2025,MI,,C,"0,3","466,30",O,S,
1.0,24/07/2025,MI,,C,"40,4","466,30",O,S,
1.0,24/07/2025,MI,,C,"134,7","451,00",O,S,
1.0,24/07/2025,MI,,C,"3,3","451,00",O,S,
1.0,24/07/2025,MI,,C,"38,6","451,00",O,S,
1.0,24/07/2025,MI,,C,"960,0","450,00",O,S,
1.0,24/07/2025,MI,,C,"187,3","450,00",O,S,
1.0,24/07/2025,MI,,C,"17,9","449,00",O,S,
1.0,24/07/2025,MI,,C,"66,7","402,00",O,S,
1.0,24/07/2025,MI,,C,"23,9","402,00",O,S,
1.0,24/07/2025,MI,,C,"47,4","400,00",O,S,
1.0,24/07/2025,MI,,C,"17,3","400,00",O,S,
1.0,24/07/2025,MI,,C,"76,2","400,00",O,S,
1.0,24/07/2025,MI,,C,"598,5","400,00",O,S,
1.0,24/07/2025,MI,,C,"5,5","400,00",O,S,
1.0,24/07/2025,MI,,C,"1.223,8","400,00",O,S,
1.0,24/07/2025,MI,,C,"7,0","400,00",O,S,
1.0,24/07/2025,MI,,C,"63,1","400,00",O,S,
1.0,24/07/2025,MI,,C,"1,8","400,00",O,S,
1.0,24/07/2025,MI,,C,"37,7","400,00",O,S,
