Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,01/05/2025,MI,,C,180.6,1500.0,O,S,
1.0,01/05/2025,MI,,C,7.2,1500.0,O,S,
1.0,01/05/2025,MI,,C,377.6,1500.0,O,S,
1.0,01/05/2025,MI,,C,0.1,800.0,O,S,
1.0,01/05/2025,MI,,C,0.1,700.05,O,S,
1.0,01/05/2025,MI,,C,2025.0,501.0,O,S,
1.0,01/05/2025,MI,,C,240.8,501.0,O,S,
1.0,01/05/2025,MI,,C,17.6,501.0,O,S,
1.0,01/05/2025,MI,,C,794.0,500.0,O,S,
1.0,01/05/2025,MI,,C,89.1,500.0,O,S,
1.0,01/05/2025,MI,,C,599.0,500.0,O,S,
1.0,01/05/2025,MI,,C,331.3,500.0,O,S,
1.0,01/05/2025,MI,,C,0.1,500.0,O,S,
1.0,01/05/2025,MI,,C,11.3,500.0,O,S,
1.0,01/05/2025,MI,,C,227.8,500.0,O,S,
1.0,01/05/2025,MI,,C,137.8,500.0,O,S,
1.0,01/05/2025,MI,,C,0.1,500.0,O,S,
1.0,01/05/2025,MI,,C,30.7,500.0,O,S,
1.0,01/05/2025,MI,,C,1334.1,500.0,O,S,
1.0,01/05/2025,MI,,C,0.1,466.3,O,S,
1.0,01/05/2025,MI,,C,0.3,466.3,O,S,
1.0,01/05/2025,MI,,C,40.4,466.3,O,S,
1.0,01/05/2025,MI,,C,2.8,451.0,O,S,
1.0,01/05/2025,MI,,C,134.7,451.0,O,S,
1.0,01/05/2025,MI,,C,38.6,451.0,O,S,
1.0,01/05/2025,MI,,C,835.6,450.0,O,S,
1.0,01/05/2025,MI,,C,163.3,450.0,O,S,
1.0,01/05/2025,MI,,C,18.6,449.0,O,S,
1.0,01/05/2025,MI,,C,48.1,402.0,O,S,
1.0,01/05/2025,MI,,C,37.3,402.0,O,S,
1.0,01/05/2025,MI,,C,2.0,402.0,O,S,
1.0,01/05/2025,MI,,C,16.5,402.0,O,S,
1.0,01/05/2025,MI,,C,4.1,402.0,O,S,
1.0,01/05/2025,MI,,C,88.5,400.0,O,S,
1.0,01/05/2025,MI,,C,4.2,400.0,O,S,
1.0,01/05/2025,MI,,C,3.1,400.0,O,S,
1.0,01/05/2025,MI,,C,44.0,400.0,O,S,
1.0,01/05/2025,MI,,C,2.5,400.0,O,S,
1.0,01/05/2025,MI,,C,3.4,400.0,O,S,
1.0,01/05/2025,MI,,C,7.0,400.0,O,S,
1.0,01/05/2025,MI,,C,1.8,400.0,O,S,
1.0,01/05/2025,MI,,C,6.3,400.0,O,S,
1.0,01/05/2025,MI,,C,20.0,400.0,O,S,
1.0,01/05/2025,MI,,C,41.9,400.0,O,S,
1.0,01/05/2025,MI,,C,17.0,400.0,O,S,
1.0,01/05/2025,MI,,C,0.8,400.0,O,S,
1.0,01/05/2025,MI,,C,16.8,400.0,O,S,
1.0,01/05/2025,MI,,C,5.8,400.0,O,S,
1.0,01/05/2025,MI,,C,18.0,400.0,O,S,
1.0,01/05/2025,MI,,C,63.1,400.0,O,S,
1.0,01/05/2025,MI,,C,384.5,400.0,O,S,
1.0,01/05/2025,MI,,C,3.0,400.0,O,S,
1.0,01/05/2025,MI,,C,75.1,400.0,O,S,
1.0,01/05/2025,MI,,C,27.0,400.0,O,S,
1.0,01/05/2025,MI,,C,43.7,400.0,O,S,
1.0,01/05/2025,MI,,C,0.6,400.0,O,S,
1.0,01/05/2025,MI,,C,1.4,400.0,O,S,
1.0,01/05/2025,MI,,C,1007.9,400.0,O,S,
1.0,01/05/2025,MI,,C,6.6,400.0,O,S,
1.0,01/05/2025,MI,,C,50.0,350.0,O,S,
1.0,01/05/2025,MI,,C,0.5,350.0,O,S,
1.0,01/05/2025,MI,,C,365.3,350.0,O,S,
1.0,01/05/2025,MI,,C,446.8,350.0,O,S,
1.0,01/05/2025,MI,,C,0.8,350.0,O,S,
1.0,01/05/2025,MI,,C,7.9,350.0,O,S,
1.0,01/05/2025,MI,,C,5.8,349.34,O,S,
1.0,01/05/2025,MI,,C,0.8,301.0,O,S,
1.0,01/05/2025,MI,,C,0.1,300.3,O,S,
1.0,01/05/2025,MI,,C,0.1,300.3,O,S,
1.0,01/05/2025,MI,,C,0.5,300.03,O,S,
1.0,01/05/2025,MI,,C,20.9,300.03,O,S,
1.0,01/05/2025,MI,,C,0.2,300.03,O,S,
1.0,01/05/2025,MI,,C,2.8,300.03,O,S,
1.0,01/05/2025,MI,,C,1.0,300.03,O,S,
1.0,01/05/2025,MI,,C,2.8,300.03,O,S,
1.0,01/05/2025,MI,,C,6.1,300.03,O,S,
1.0,01/05/2025,MI,,C,2.1,300.03,O,S,
1.0,01/05/2025,MI,,C,5.1,300.03,O,S,
1.0,01/05/2025,MI,,C,2.1,300.03,O,S,
1.0,01/05/2025,MI,,C,0.9,300.03,O,S,
1.0,01/05/2025,MI,,C,28.0,300.03,O,S,
1.0,01/05/2025,MI,,C,0.1,300.03,O,S,
1.0,01/05/2025,MI,,C,137.8,300.0,O,S,
1.0,01/05/2025,MI,,C,154.1,300.0,O,S,
1.0,01/05/2025,MI,,C,40.5,300.0,O,S,
1.0,01/05/2025,MI,,C,2.2,300.0,O,S,
1.0,01/05/2025,MI,,C,3.4,300.0,O,S,
1.0,01/05/2025,MI,,C,1.8,300.0,O,S,
1.0,01/05/2025,MI,,C,0.1,300.0,O,S,
1.0,01/05/2025,MI,,C,10.5,300.0,O,S,
1.0,01/05/2025,MI,,C,2.2,300.0,O,S,
1.0,01/05/2025,MI,,C,0.9,300.0,O,S,
1.0,01/05/2025,MI,,C,0.2,300.0,O,S,
1.0,01/05/2025,MI,,C,0.1,300.0,O,S,
1.0,01/05/2025,MI,,C,1.6,300.0,O,S,
1.0,01/05/2025,MI,,C,0.6,300.0,O,S,
1.0,01/05/2025,MI,,C,0.2,300.0,O,S,
1.0,01/05/2025,MI,,C,0.3,300.0,O,S,
1.0,01/05/2025,MI,,C,10.5,300.0,O,S,
1.0,01/05/2025,MI,,C,11.0,300.0,O,S,
1.0,01/05/2025,MI,,C,4.1,300.0,O,S,
1.0,01/05/2025,MI,,C,0.1,300.0,O,S,
1.0,01/05/2025,MI,,C,2.0,300.0,O,S,
1.0,01/05/2025,MI,,C,41.2,300.0,O,S,
1.0,01/05/2025,MI,,C,1.2,300.0,O,S,
1.0,01/05/2025,MI,,C,11.9,300.0,O,S,
1.0,01/05/2025,MI,,C,57.1,300.0,O,S,
1.0,01/05/2025,MI,,C,0.6,300.0,O,S,
1.0,01/05/2025,MI,,C,0.6,300.0,O,S,
1.0,01/05/2025,MI,,C,13.6,300.0,O,S,
1.0,01/05/2025,MI,,C,22.5,300.0,O,S,
1.0,01/05/2025,MI,,C,0.7,300.0,O,S,
1.0,01/05/2025,MI,,C,1.3,300.0,O,S,
1.0,01/05/2025,MI,,C,14.9,300.0,O,S,
1.0,01/05/2025,MI,,C,128.2,300.0,O,S,
1.0,01/05/2025,MI,,C,1.9,300.0,O,S,
1.0,01/05/2025,MI,,C,7.9,300.0,O,S,
1.0,01/05/2025,MI,,C,5.7,300.0,O,S,
1.0,01/05/2025,MI,,C,4.0,300.0,O,S,
1.0,01/05/2025,MI,,C,381.9,300.0,O,S,
1.0,01/05/2025,MI,,C,1.1,300.0,O,S,
1.0,01/05/2025,MI,,C,234.9,300.0,O,S,
1.0,01/05/2025,MI,,C,79.6,300.0,O,S,
1.0,01/05/2025,MI,,C,6.0,300.0,O,S,
1.0,01/05/2025,MI,,C,2.1,300.0,O,S,
1.0,01/05/2025,MI,,C,1.2,300.0,O,S,
1.0,01/05/2025,MI,,C,35.8,300.0,O,S,
1.0,01/05/2025,MI,,C,1.0,300.0,O,S,
1.0,01/05/2025,MI,,C,0.3,300.0,O,S,
1.0,01/05/2025,MI,,C,4.7,300.0,O,S,
1.0,01/05/2025,MI,,C,31.7,300.0,O,S,
1.0,01/05/2025,MI,,C,6.1,300.0,O,S,
1.0,01/05/2025,MI,,C,77.7,299.0,O,S,
1.0,01/05/2025,MI,,C,0.6,281.0,O,S,
1.0,01/05/2025,MI,,C,2.2,281.0,O,S,
1.0,01/05/2025,MI,,C,2.5,281.0,O,S,
1.0,01/05/2025,MI,,C,1.5,280.0,O,S,
1.0,01/05/2025,MI,,C,4244.3,280.0,O,S,
1.0,01/05/2025,MI,,C,392.8,280.0,O,S,
1.0,01/05/2025,MI,,C,8.0,280.0,O,S,
1.0,01/05/2025,MI,,C,2.4,280.0,O,S,
1.0,01/05/2025,MI,,C,0.9,280.0,O,S,
1.0,01/05/2025,MI,,C,739.4,280.0,O,S,
1.0,01/05/2025,MI,,C,5.2,280.0,O,S,
1.0,01/05/2025,MI,,C,5.3,280.0,O,S,
1.0,01/05/2025,MI,,C,681.0,280.0,O,S,
1.0,01/05/2025,MI,,C,692.6,275.0,O,S,
1.0,01/05/2025,MI,,C,8.1,274.0,O,S,
1.0,01/05/2025,MI,,C,0.1,262.0,O,S,
1.0,01/05/2025,MI,,C,0.6,260.0,O,S,
1.0,01/05/2025,MI,,C,0.2,260.0,O,S,
1.0,01/05/2025,MI,,C,0.5,260.0,O,S,
1.0,01/05/2025,MI,,C,0.2,252.0,O,S,
1.0,01/05/2025,MI,,C,1.4,252.0,O,S,
1.0,01/05/2025,MI,,C,11.4,252.0,O,S,
1.0,01/05/2025,MI,,C,1.3,252.0,O,S,
1.0,01/05/2025,MI,,C,7.7,252.0,O,S,
1.0,01/05/2025,MI,,C,0.6,251.0,O,S,
1.0,01/05/2025,MI,,C,0.1,251.0,O,S,
1.0,01/05/2025,MI,,C,0.7,251.0,O,S,
1.0,01/05/2025,MI,,C,0.4,251.0,O,S,
1.0,01/05/2025,MI,,C,1.2,251.0,O,S,
1.0,01/05/2025,MI,,C,4.2,251.0,O,S,
1.0,01/05/2025,MI,,C,0.1,251.0,O,S,
1.0,01/05/2025,MI,,C,0.1,251.0,O,S,
1.0,01/05/2025,MI,,C,0.9,251.0,O,S,
1.0,01/05/2025,MI,,C,2.4,251.0,O,S,
1.0,01/05/2025,MI,,C,0.1,251.0,O,S,
1.0,01/05/2025,MI,,C,2.9,251.0,O,S,
1.0,01/05/2025,MI,,C,0.1,251.0,O,S,
1.0,01/05/2025,MI,,C,0.6,251.0,O,S,
1.0,01/05/2025,MI,,C,1.3,251.0,O,S,
1.0,01/05/2025,MI,,C,2.0,251.0,O,S,
1.0,01/05/2025,MI,,C,0.3,251.0,O,S,
1.0,01/05/2025,MI,,C,0.2,251.0,O,S,
1.0,01/05/2025,MI,,C,0.3,250.0,O,S,
1.0,01/05/2025,MI,,C,0.1,250.0,O,S,
1.0,01/05/2025,MI,,C,11.0,250.0,O,S,
1.0,01/05/2025,MI,,C,0.6,250.0,O,S,
1.0,01/05/2025,MI,,C,0.6,250.0,O,S,
1.0,01/05/2025,MI,,C,2.2,250.0,O,S,
1.0,01/05/2025,MI,,C,1.3,250.0,O,S,
1.0,01/05/2025,MI,,C,0.9,250.0,O,S,
1.0,01/05/2025,MI,,C,0.4,250.0,O,S,
1.0,01/05/2025,MI,,C,0.2,250.0,O,S,
1.0,01/05/2025,MI,,C,3.4,250.0,O,S,
1.0,01/05/2025,MI,,C,4.3,250.0,O,S,
1.0,01/05/2025,MI,,C,0.7,250.0,O,S,
1.0,01/05/2025,MI,,C,0.5,250.0,O,S,
1.0,01/05/2025,MI,,C,11.1,250.0,O,S,
1.0,01/05/2025,MI,,C,1.3,250.0,O,S,
1.0,01/05/2025,MI,,C,0.2,250.0,O,S,
1.0,01/05/2025,MI,,C,1.8,250.0,O,S,
1.0,01/05/2025,MI,,C,27.6,250.0,O,S,
1.0,01/05/2025,MI,,C,1.5,250.0,O,S,
1.0,01/05/2025,MI,,C,17.0,250.0,O,S,
1.0,01/05/2025,MI,,C,8.5,250.0,O,S,
1.0,01/05/2025,MI,,C,0.1,250.0,O,S,
1.0,01/05/2025,MI,,C,0.6,250.0,O,S,
1.0,01/05/2025,MI,,C,2.0,250.0,O,S,
1.0,01/05/2025,MI,,C,0.1,250.0,O,S,
1.0,01/05/2025,MI,,C,1.2,250.0,O,S,
1.0,01/05/2025,MI,,C,0.1,250.0,O,S,
1.0,01/05/2025,MI,,C,0.4,250.0,O,S,
1.0,01/05/2025,MI,,C,7.9,250.0,O,S,
1.0,01/05/2025,MI,,C,1.8,250.0,O,S,
1.0,01/05/2025,MI,,C,0.8,250.0,O,S,
1.0,01/05/2025,MI,,C,5.8,250.0,O,S,
1.0,01/05/2025,MI,,C,0.1,250.0,O,S,
1.0,01/05/2025,MI,,C,1.2,250.0,O,S,
1.0,01/05/2025,MI,,C,0.1,250.0,O,S,
1.0,01/05/2025,MI,,C,13.9,250.0,O,S,
1.0,01/05/2025,MI,,C,1.3,250.0,O,S,
1.0,01/05/2025,MI,,C,1.0,250.0,O,S,
1.0,01/05/2025,MI,,C,1.4,250.0,O,S,
1.0,01/05/2025,MI,,C,0.8,250.0,O,S,
1.0,01/05/2025,MI,,C,2.4,250.0,O,S,
1.0,01/05/2025,MI,,C,1.4,250.0,O,S,
1.0,01/05/2025,MI,,C,6.3,250.0,O,S,
1.0,01/05/2025,MI,,C,0.3,250.0,O,S,
1.0,01/05/2025,MI,,C,2.5,250.0,O,S,
1.0,01/05/2025,MI,,C,4.3,250.0,O,S,
1.0,01/05/2025,MI,,C,1.9,250.0,O,S,
