Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,03/07/2025,MI,,C,7.2,1500.0,O,S,
1.0,03/07/2025,MI,,C,219.7,1500.0,O,S,
1.0,03/07/2025,MI,,C,511.1,1500.0,O,S,
1.0,03/07/2025,MI,,C,9.1,1135.0,O,S,
1.0,03/07/2025,MI,,C,1.2,1135.0,O,S,
1.0,03/07/2025,MI,,C,0.1,800.0,O,S,
1.0,03/07/2025,MI,,C,0.1,700.05,O,S,
1.0,03/07/2025,MI,,C,2249.1,501.0,O,S,
1.0,03/07/2025,MI,,C,345.2,501.0,O,S,
1.0,03/07/2025,MI,,C,27.3,501.0,O,S,
1.0,03/07/2025,MI,,C,0.1,500.0,O,S,
1.0,03/07/2025,MI,,C,997.6,500.0,O,S,
1.0,03/07/2025,MI,,C,74.7,500.0,O,S,
1.0,03/07/2025,MI,,C,348.8,500.0,O,S,
1.0,03/07/2025,MI,,C,13.8,500.0,O,S,
1.0,03/07/2025,MI,,C,829.7,500.0,O,S,
1.0,03/07/2025,MI,,C,27.2,500.0,O,S,
1.0,03/07/2025,MI,,C,241.0,500.0,O,S,
1.0,03/07/2025,MI,,C,11.2,500.0,O,S,
1.0,03/07/2025,MI,,C,0.1,500.0,O,S,
1.0,03/07/2025,MI,,C,26.6,500.0,O,S,
1.0,03/07/2025,MI,,C,393.1,500.0,O,S,
1.0,03/07/2025,MI,,C,40.4,466.3,O,S,
1.0,03/07/2025,MI,,C,0.1,466.3,O,S,
1.0,03/07/2025,MI,,C,0.3,466.3,O,S,
1.0,03/07/2025,MI,,C,1.7,451.0,O,S,
1.0,03/07/2025,MI,,C,38.6,451.0,O,S,
1.0,03/07/2025,MI,,C,134.7,451.0,O,S,
1.0,03/07/2025,MI,,C,173.1,450.0,O,S,
1.0,03/07/2025,MI,,C,987.9,450.0,O,S,
1.0,03/07/2025,MI,,C,18.1,449.0,O,S,
1.0,03/07/2025,MI,,C,66.6,402.0,O,S,
1.0,03/07/2025,MI,,C,43.1,402.0,O,S,
1.0,03/07/2025,MI,,C,239.5,400.0,O,S,
1.0,03/07/2025,MI,,C,9.8,400.0,O,S,
1.0,03/07/2025,MI,,C,78.4,400.0,O,S,
1.0,03/07/2025,MI,,C,1229.6,400.0,O,S,
1.0,03/07/2025,MI,,C,7.8,400.0,O,S,
1.0,03/07/2025,MI,,C,76.9,400.0,O,S,
1.0,03/07/2025,MI,,C,22.6,400.0,O,S,
1.0,03/07/2025,MI,,C,647.9,400.0,O,S,
1.0,03/07/2025,MI,,C,4.9,400.0,O,S,
1.0,03/07/2025,MI,,C,15.8,400.0,O,S,
1.0,03/07/2025,MI,,C,2.6,400.0,O,S,
1.0,03/07/2025,MI,,C,1.5,400.0,O,S,
1.0,03/07/2025,MI,,C,30.9,400.0,O,S,
1.0,03/07/2025,MI,,C,7.2,400.0,O,S,
1.0,03/07/2025,MI,,C,1.8,400.0,O,S,
1.0,03/07/2025,MI,,C,7.2,394.85,O,S,
1.0,03/07/2025,MI,,C,425.2,350.0,O,S,
1.0,03/07/2025,MI,,C,1.2,350.0,O,S,
1.0,03/07/2025,MI,,C,0.6,350.0,O,S,
1.0,03/07/2025,MI,,C,385.3,350.0,O,S,
