Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,29/06/2025,MI,,C,6.8,1500.0,O,S,
1.0,29/06/2025,MI,,C,216.3,1500.0,O,S,
1.0,29/06/2025,MI,,C,418.6,1500.0,O,S,
1.0,29/06/2025,MI,,C,0.1,800.0,O,S,
1.0,29/06/2025,MI,,C,0.1,700.05,O,S,
1.0,29/06/2025,MI,,C,1920.2,501.0,O,S,
1.0,29/06/2025,MI,,C,305.2,501.0,O,S,
1.0,29/06/2025,MI,,C,21.2,501.0,O,S,
1.0,29/06/2025,MI,,C,847.1,500.0,O,S,
1.0,29/06/2025,MI,,C,28.0,500.0,O,S,
1.0,29/06/2025,MI,,C,273.7,500.0,O,S,
1.0,29/06/2025,MI,,C,32.9,500.0,O,S,
1.0,29/06/2025,MI,,C,79.7,500.0,O,S,
1.0,29/06/2025,MI,,C,821.1,500.0,O,S,
1.0,29/06/2025,MI,,C,0.1,500.0,O,S,
1.0,29/06/2025,MI,,C,148.7,500.0,O,S,
1.0,29/06/2025,MI,,C,0.1,500.0,O,S,
1.0,29/06/2025,MI,,C,0.1,500.0,O,S,
1.0,29/06/2025,MI,,C,354.0,500.0,O,S,
1.0,29/06/2025,MI,,C,16.9,500.0,O,S,
1.0,29/06/2025,MI,,C,40.4,466.3,O,S,
1.0,29/06/2025,MI,,C,0.3,466.3,O,S,
1.0,29/06/2025,MI,,C,38.6,451.0,O,S,
1.0,29/06/2025,MI,,C,134.7,451.0,O,S,
1.0,29/06/2025,MI,,C,5.5,451.0,O,S,
1.0,29/06/2025,MI,,C,103.7,450.0,O,S,
1.0,29/06/2025,MI,,C,666.3,450.0,O,S,
1.0,29/06/2025,MI,,C,17.6,449.0,O,S,
1.0,29/06/2025,MI,,C,6.5,421.82,O,S,
1.0,29/06/2025,MI,,C,28.9,402.0,O,S,
1.0,29/06/2025,MI,,C,57.7,402.0,O,S,
1.0,29/06/2025,MI,,C,2.5,400.0,O,S,
1.0,29/06/2025,MI,,C,49.4,400.0,O,S,
1.0,29/06/2025,MI,,C,6.4,400.0,O,S,
1.0,29/06/2025,MI,,C,1.2,400.0,O,S,
1.0,29/06/2025,MI,,C,2.6,400.0,O,S,
1.0,29/06/2025,MI,,C,584.3,400.0,O,S,
1.0,29/06/2025,MI,,C,59.3,400.0,O,S,
1.0,29/06/2025,MI,,C,7.1,400.0,O,S,
1.0,29/06/2025,MI,,C,1669.5,400.0,O,S,
1.0,29/06/2025,MI,,C,20.5,400.0,O,S,
1.0,29/06/2025,MI,,C,15.0,400.0,O,S,
1.0,29/06/2025,MI,,C,9.8,400.0,O,S,
1.0,29/06/2025,MI,,C,11.0,400.0,O,S,
1.0,29/06/2025,MI,,C,1.8,400.0,O,S,
1.0,29/06/2025,MI,,C,59.5,400.0,O,S,
1.0,29/06/2025,MI,,C,36.3,372.38,O,S,
1.0,29/06/2025,MI,,C,0.2,372.38,O,S,
1.0,29/06/2025,MI,,C,0.7,350.0,O,S,
1.0,29/06/2025,MI,,C,1.1,350.0,O,S,
1.0,29/06/2025,MI,,C,48.8,350.0,O,S,
1.0,29/06/2025,MI,,C,1.8,350.0,O,S,
1.0,29/06/2025,MI,,C,359.8,350.0,O,S,
1.0,29/06/2025,MI,,C,1.5,326.72,O,S,
1.0,29/06/2025,MI,,C,5.3,326.72,O,S,
1.0,29/06/2025,MI,,C,3.1,326.72,O,S,
1.0,29/06/2025,MI,,C,35.1,326.72,O,S,
1.0,29/06/2025,MI,,C,2.7,326.72,O,S,
1.0,29/06/2025,MI,,C,5.2,326.72,O,S,
1.0,29/06/2025,MI,,C,131.6,326.72,O,S,
1.0,29/06/2025,MI,,C,2.8,326.72,O,S,
1.0,29/06/2025,MI,,C,79.6,326.72,O,S,
1.0,29/06/2025,MI,,C,0.2,326.72,O,S,
1.0,29/06/2025,MI,,C,79.7,315.22,O,S,
1.0,29/06/2025,MI,,C,0.4,315.22,O,S,
1.0,29/06/2025,MI,,C,4.5,302.0,O,S,
1.0,29/06/2025,MI,,C,40.5,302.0,O,S,
1.0,29/06/2025,MI,,C,8.7,302.0,O,S,
1.0,29/06/2025,MI,,C,1.2,301.0,O,S,
1.0,29/06/2025,MI,,C,0.2,300.3,O,S,
