Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,13/05/2025,MI,,C,"172,8","1.500,00",O,S,
1.0,13/05/2025,MI,,C,"411,9","1.500,00",O,S,
1.0,13/05/2025,MI,,C,"6,8","1.500,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","800,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","700,05",O,S,
1.0,13/05/2025,MI,,C,"237,9","501,00",O,S,
1.0,13/05/2025,MI,,C,"2.026,0","501,00",O,S,
1.0,13/05/2025,MI,,C,"27,4","501,00",O,S,
1.0,13/05/2025,MI,,C,"276,8","500,00",O,S,
1.0,13/05/2025,MI,,C,"532,2","500,00",O,S,
1.0,13/05/2025,MI,,C,"382,6","500,00",O,S,
1.0,13/05/2025,MI,,C,"19,6","500,00",O,S,
1.0,13/05/2025,MI,,C,"25,4","500,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","500,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","500,00",O,S,
1.0,13/05/2025,MI,,C,"89,2","500,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","500,00",O,S,
1.0,13/05/2025,MI,,C,"242,9","500,00",O,S,
1.0,13/05/2025,MI,,C,"860,5","500,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","466,30",O,S,
1.0,13/05/2025,MI,,C,"40,4","466,30",O,S,
1.0,13/05/2025,MI,,C,"0,3","466,30",O,S,
1.0,13/05/2025,MI,,C,"7,5","451,00",O,S,
1.0,13/05/2025,MI,,C,"134,7","451,00",O,S,
1.0,13/05/2025,MI,,C,"38,6","451,00",O,S,
1.0,13/05/2025,MI,,C,"886,0","450,00",O,S,
1.0,13/05/2025,MI,,C,"176,9","450,00",O,S,
1.0,13/05/2025,MI,,C,"17,3","449,00",O,S,
1.0,13/05/2025,MI,,C,"48,1","402,00",O,S,
1.0,13/05/2025,MI,,C,"8,4","402,00",O,S,
1.0,13/05/2025,MI,,C,"7,6","400,00",O,S,
1.0,13/05/2025,MI,,C,"1,8","400,00",O,S,
1.0,13/05/2025,MI,,C,"40,3","400,00",O,S,
1.0,13/05/2025,MI,,C,"74,6","400,00",O,S,
1.0,13/05/2025,MI,,C,"73,3","400,00",O,S,
1.0,13/05/2025,MI,,C,"18,6","400,00",O,S,
1.0,13/05/2025,MI,,C,"16,7","400,00",O,S,
1.0,13/05/2025,MI,,C,"5,8","400,00",O,S,
1.0,13/05/2025,MI,,C,"385,4","400,00",O,S,
1.0,13/05/2025,MI,,C,"20,9","400,00",O,S,
1.0,13/05/2025,MI,,C,"2,1","400,00",O,S,
1.0,13/05/2025,MI,,C,"960,1","400,00",O,S,
1.0,13/05/2025,MI,,C,"63,4","400,00",O,S,
1.0,13/05/2025,MI,,C,"3,7","400,00",O,S,
1.0,13/05/2025,MI,,C,"1,3","400,00",O,S,
1.0,13/05/2025,MI,,C,"27,0","400,00",O,S,
1.0,13/05/2025,MI,,C,"38,1","376,67",O,S,
1.0,13/05/2025,MI,,C,"18,4","376,67",O,S,
1.0,13/05/2025,MI,,C,"3,7","376,67",O,S,
1.0,13/05/2025,MI,,C,"5,3","376,67",O,S,
1.0,13/05/2025,MI,,C,"50,6","376,67",O,S,
1.0,13/05/2025,MI,,C,"172,5","376,67",O,S,
1.0,13/05/2025,MI,,C,"3,1","376,67",O,S,
1.0,13/05/2025,MI,,C,"5,2","376,67",O,S,
1.0,13/05/2025,MI,,C,"1,1","376,67",O,S,
1.0,13/05/2025,MI,,C,"1,9","376,67",O,S,
1.0,13/05/2025,MI,,C,"0,5","350,00",O,S,
1.0,13/05/2025,MI,,C,"0,8","350,00",O,S,
1.0,13/05/2025,MI,,C,"40,0","350,00",O,S,
1.0,13/05/2025,MI,,C,"357,0","350,00",O,S,
1.0,13/05/2025,MI,,C,"532,9","350,00",O,S,
1.0,13/05/2025,MI,,C,"46,2","350,00",O,S,
1.0,13/05/2025,MI,,C,"5,9","344,64",O,S,
1.0,13/05/2025,MI,,C,"3,6","301,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,30",O,S,
1.0,13/05/2025,MI,,C,"27,0","300,30",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,30",O,S,
1.0,13/05/2025,MI,,C,"5,8","300,03",O,S,
1.0,13/05/2025,MI,,C,"29,1","300,03",O,S,
1.0,13/05/2025,MI,,C,"2,6","300,03",O,S,
1.0,13/05/2025,MI,,C,"6,0","300,03",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,03",O,S,
1.0,13/05/2025,MI,,C,"1,9","300,03",O,S,
1.0,13/05/2025,MI,,C,"4,1","300,03",O,S,
1.0,13/05/2025,MI,,C,"5,2","300,03",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,03",O,S,
1.0,13/05/2025,MI,,C,"0,7","300,03",O,S,
1.0,13/05/2025,MI,,C,"0,3","300,03",O,S,
1.0,13/05/2025,MI,,C,"2,1","300,03",O,S,
1.0,13/05/2025,MI,,C,"0,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,00",O,S,
1.0,13/05/2025,MI,,C,"2,0","300,00",O,S,
1.0,13/05/2025,MI,,C,"81,2","300,00",O,S,
1.0,13/05/2025,MI,,C,"28,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"3,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,9","300,00",O,S,
1.0,13/05/2025,MI,,C,"4,9","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,8","300,00",O,S,
1.0,13/05/2025,MI,,C,"262,4","300,00",O,S,
1.0,13/05/2025,MI,,C,"1,5","300,00",O,S,
1.0,13/05/2025,MI,,C,"5,7","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"425,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"58,5","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,7","300,00",O,S,
1.0,13/05/2025,MI,,C,"2,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"1,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"68,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"112,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"5,9","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,00",O,S,
1.0,13/05/2025,MI,,C,"5,0","300,00",O,S,
1.0,13/05/2025,MI,,C,"14,1","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,7","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,00",O,S,
1.0,13/05/2025,MI,,C,"124,4","300,00",O,S,
1.0,13/05/2025,MI,,C,"1,7","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,6","300,00",O,S,
1.0,13/05/2025,MI,,C,"1,8","300,00",O,S,
1.0,13/05/2025,MI,,C,"1,1","300,00",O,S,
1.0,13/05/2025,MI,,C,"1,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"45,1","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","300,00",O,S,
1.0,13/05/2025,MI,,C,"26,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"86,7","300,00",O,S,
1.0,13/05/2025,MI,,C,"48,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","300,00",O,S,
1.0,13/05/2025,MI,,C,"126,9","300,00",O,S,
1.0,13/05/2025,MI,,C,"14,7","300,00",O,S,
1.0,13/05/2025,MI,,C,"11,5","300,00",O,S,
1.0,13/05/2025,MI,,C,"3,2","300,00",O,S,
1.0,13/05/2025,MI,,C,"9,8","300,00",O,S,
1.0,13/05/2025,MI,,C,"79,8","299,00",O,S,
1.0,13/05/2025,MI,,C,"0,6","281,00",O,S,
1.0,13/05/2025,MI,,C,"2,3","281,00",O,S,
1.0,13/05/2025,MI,,C,"1,5","280,00",O,S,
1.0,13/05/2025,MI,,C,"4,5","280,00",O,S,
1.0,13/05/2025,MI,,C,"7,3","280,00",O,S,
1.0,13/05/2025,MI,,C,"0,8","280,00",O,S,
1.0,13/05/2025,MI,,C,"353,1","280,00",O,S,
1.0,13/05/2025,MI,,C,"622,2","280,00",O,S,
1.0,13/05/2025,MI,,C,"2,0","280,00",O,S,
1.0,13/05/2025,MI,,C,"764,1","280,00",O,S,
1.0,13/05/2025,MI,,C,"4.876,9","280,00",O,S,
1.0,13/05/2025,MI,,C,"11,0","280,00",O,S,
1.0,13/05/2025,MI,,C,"843,2","275,00",O,S,
1.0,13/05/2025,MI,,C,"1,0","275,00",O,S,
1.0,13/05/2025,MI,,C,"9,7","274,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","262,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","262,00",O,S,
1.0,13/05/2025,MI,,C,"1,0","260,00",O,S,
1.0,13/05/2025,MI,,C,"10,4","255,00",O,S,
1.0,13/05/2025,MI,,C,"6,7","252,00",O,S,
1.0,13/05/2025,MI,,C,"1,0","252,00",O,S,
1.0,13/05/2025,MI,,C,"1,0","252,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","252,00",O,S,
1.0,13/05/2025,MI,,C,"3,3","252,00",O,S,
1.0,13/05/2025,MI,,C,"3,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,6","251,00",O,S,
1.0,13/05/2025,MI,,C,"2,7","251,00",O,S,
1.0,13/05/2025,MI,,C,"1,8","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","251,00",O,S,
1.0,13/05/2025,MI,,C,"1,4","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"5,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"1,5","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,5","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,7","251,00",O,S,
1.0,13/05/2025,MI,,C,"6,5","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"3,6","251,00",O,S,
1.0,13/05/2025,MI,,C,"2,4","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","251,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,5","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","250,00",O,S,
1.0,13/05/2025,MI,,C,"299,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,6","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"2,1","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","250,00",O,S,
1.0,13/05/2025,MI,,C,"3,6","250,00",O,S,
1.0,13/05/2025,MI,,C,"29,5","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"6,6","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,2","250,00",O,S,
1.0,13/05/2025,MI,,C,"4,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,5","250,00",O,S,
1.0,13/05/2025,MI,,C,"9,2","250,00",O,S,
1.0,13/05/2025,MI,,C,"7,0","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,9","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,8","250,00",O,S,
1.0,13/05/2025,MI,,C,"4,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,2","250,00",O,S,
1.0,13/05/2025,MI,,C,"4,7","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"6,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,8","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,9","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,6","250,00",O,S,
1.0,13/05/2025,MI,,C,"3,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"12,2","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,1","250,00",O,S,
1.0,13/05/2025,MI,,C,"3,8","250,00",O,S,
1.0,13/05/2025,MI,,C,"3,7","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,7","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,7","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,4","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,5","250,00",O,S,
1.0,13/05/2025,MI,,C,"0,8","250,00",O,S,
1.0,13/05/2025,MI,,C,"151,5","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,9","250,00",O,S,
1.0,13/05/2025,MI,,C,"2,1","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,3","250,00",O,S,
1.0,13/05/2025,MI,,C,"1,2","250,00",O,S,
