Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,08/05/2025,ES,,C,"411,3","1.500,00",O,S,
1.0,08/05/2025,ES,,C,"7,0","1.500,00",O,S,
1.0,08/05/2025,ES,,C,"175,0","1.500,00",O,S,
1.0,08/05/2025,ES,,C,"0,1","800,00",O,S,
1.0,08/05/2025,ES,,C,"0,1","700,05",O,S,
1.0,08/05/2025,PT,,C,"26,8","501,00",O,S,
1.0,08/05/2025,ES,,C,"245,8","501,00",O,S,
1.0,08/05/2025,PT,,C,"2.055,1","501,00",O,S,
1.0,08/05/2025,ES,,C,"81,7","500,00",O,S,
1.0,08/05/2025,ES,,C,"243,5","500,00",O,S,
1.0,08/05/2025,ES,,C,"0,1","500,00",O,S,
1.0,08/05/2025,ES,,C,"236,7","500,00",O,S,
1.0,08/05/2025,ES,,C,"0,1","500,00",O,S,
1.0,08/05/2025,PT,,C,"381,7","500,00",O,S,
1.0,08/05/2025,PT,,C,"847,2","500,00",O,S,
1.0,08/05/2025,ES,,C,"29,8","500,00",O,S,
1.0,08/05/2025,ES,,C,"0,1","500,00",O,S,
1.0,08/05/2025,ES,,C,"17,6","500,00",O,S,
1.0,08/05/2025,ES,,C,"545,3","500,00",O,S,
1.0,08/05/2025,ES,,C,"40,4","466,30",O,S,
1.0,08/05/2025,ES,,C,"0,3","466,30",O,S,
1.0,08/05/2025,ES,,C,"0,1","466,30",O,S,
1.0,08/05/2025,PT,,C,"38,6","451,00",O,S,
1.0,08/05/2025,ES,,C,"5,1","451,00",O,S,
1.0,08/05/2025,ES,,C,"134,7","451,00",O,S,
1.0,08/05/2025,ES,,C,"890,0","450,00",O,S,
1.0,08/05/2025,PT,,C,"149,7","450,00",O,S,
1.0,08/05/2025,ES,,C,"15,7","449,00",O,S,
1.0,08/05/2025,ES,,C,"48,1","402,00",O,S,
1.0,08/05/2025,ES,,C,"10,0","402,00",O,S,
1.0,08/05/2025,ES,,C,"5,8","400,00",O,S,
1.0,08/05/2025,ES,,C,"95,4","400,00",O,S,
1.0,08/05/2025,ES,,C,"46,7","400,00",O,S,
1.0,08/05/2025,ES,,C,"3,1","400,00",O,S,
1.0,08/05/2025,ES,,C,"6,6","400,00",O,S,
1.0,08/05/2025,ES,,C,"65,6","400,00",O,S,
1.0,08/05/2025,ES,,C,"18,4","400,00",O,S,
1.0,08/05/2025,ES,,C,"5,2","400,00",O,S,
1.0,08/05/2025,ES,,C,"64,8","400,00",O,S,
1.0,08/05/2025,ES,,C,"880,9","400,00",O,S,
1.0,08/05/2025,ES,,C,"78,2","400,00",O,S,
1.0,08/05/2025,ES,,C,"1,1","400,00",O,S,
1.0,08/05/2025,ES,,C,"405,9","400,00",O,S,
1.0,08/05/2025,ES,,C,"21,3","400,00",O,S,
1.0,08/05/2025,ES,,C,"2,2","400,00",O,S,
1.0,08/05/2025,ES,,C,"1,4","400,00",O,S,
1.0,08/05/2025,ES,,C,"6,1","400,00",O,S,
1.0,08/05/2025,ES,,C,"16,0","400,00",O,S,
1.0,08/05/2025,ES,,C,"27,0","400,00",O,S,
1.0,08/05/2025,PT,,C,"39,7","400,00",O,S,
1.0,08/05/2025,ES,,C,"20,4","400,00",O,S,
1.0,08/05/2025,PT,,C,"3,6","400,00",O,S,
1.0,08/05/2025,PT,,C,"1,8","400,00",O,S,
1.0,08/05/2025,PT,,C,"72,6","400,00",O,S,
1.0,08/05/2025,PT,,C,"7,6","400,00",O,S,
1.0,08/05/2025,ES,,C,"0,8","400,00",O,S,
1.0,08/05/2025,PT,,C,"357,0","350,00",O,S,
1.0,08/05/2025,ES,,C,"44,7","350,00",O,S,
1.0,08/05/2025,ES,,C,"44,6","350,00",O,S,
1.0,08/05/2025,ES,,C,"0,7","350,00",O,S,
1.0,08/05/2025,ES,,C,"0,5","350,00",O,S,
1.0,08/05/2025,ES,,C,"5,9","326,60",O,S,
1.0,08/05/2025,ES,,C,"1,9","301,00",O,S,
1.0,08/05/2025,ES,,C,"27,9","300,30",O,S,
1.0,08/05/2025,ES,,C,"0,1","300,30",O,S,
1.0,08/05/2025,ES,,C,"0,1","300,30",O,S,
1.0,08/05/2025,ES,,C,"27,4","300,03",O,S,
1.0,08/05/2025,ES,,C,"0,2","300,03",O,S,
1.0,08/05/2025,ES,,C,"2,6","300,03",O,S,
1.0,08/05/2025,ES,,C,"0,1","300,03",O,S,
1.0,08/05/2025,ES,,C,"0,7","300,03",O,S,
1.0,08/05/2025,ES,,C,"2,0","300,03",O,S,
1.0,08/05/2025,ES,,C,"2,2","300,03",O,S,
1.0,08/05/2025,ES,,C,"0,3","300,03",O,S,
1.0,08/05/2025,PT,,C,"5,4","300,03",O,S,
1.0,08/05/2025,PT,,C,"5,2","300,03",O,S,
1.0,08/05/2025,ES,,C,"3,2","300,03",O,S,
1.0,08/05/2025,ES,,C,"6,2","300,03",O,S,
1.0,08/05/2025,ES,,C,"0,3","300,00",O,S,
1.0,08/05/2025,ES,,C,"10,4","300,00",O,S,
1.0,08/05/2025,ES,,C,"71,8","300,00",O,S,
1.0,08/05/2025,PT,,C,"29,7","300,00",O,S,
1.0,08/05/2025,PT,,C,"0,7","300,00",O,S,
1.0,08/05/2025,PT,,C,"0,6","300,00",O,S,
1.0,08/05/2025,ES,,C,"2,6","300,00",O,S,
1.0,08/05/2025,ES,,C,"0,3","300,00",O,S,
1.0,08/05/2025,ES,,C,"0,6","300,00",O,S,
1.0,08/05/2025,ES,,C,"29,8","300,00",O,S,
1.0,08/05/2025,ES,,C,"5,5","300,00",O,S,
1.0,08/05/2025,ES,,C,"133,4","300,00",O,S,
1.0,08/05/2025,ES,,C,"96,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"2,2","300,00",O,S,
1.0,08/05/2025,ES,,C,"0,9","300,00",O,S,
1.0,08/05/2025,ES,,C,"3,4","300,00",O,S,
1.0,08/05/2025,ES,,C,"44,5","300,00",O,S,
1.0,08/05/2025,ES,,C,"1,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"14,6","300,00",O,S,
1.0,08/05/2025,ES,,C,"4,9","300,00",O,S,
1.0,08/05/2025,ES,,C,"8,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"1,3","300,00",O,S,
1.0,08/05/2025,ES,,C,"0,6","300,00",O,S,
1.0,08/05/2025,ES,,C,"0,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"0,7","300,00",O,S,
1.0,08/05/2025,ES,,C,"0,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"1,7","300,00",O,S,
1.0,08/05/2025,ES,,C,"123,2","300,00",O,S,
1.0,08/05/2025,ES,,C,"446,0","300,00",O,S,
1.0,08/05/2025,ES,,C,"10,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"4,2","300,00",O,S,
1.0,08/05/2025,ES,,C,"14,8","300,00",O,S,
1.0,08/05/2025,ES,,C,"77,4","300,00",O,S,
1.0,08/05/2025,ES,,C,"28,9","300,00",O,S,
1.0,08/05/2025,ES,,C,"1,2","300,00",O,S,
1.0,08/05/2025,ES,,C,"2,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"4,7","300,00",O,S,
1.0,08/05/2025,ES,,C,"1,6","300,00",O,S,
1.0,08/05/2025,ES,,C,"1,0","300,00",O,S,
1.0,08/05/2025,ES,,C,"1,7","300,00",O,S,
1.0,08/05/2025,ES,,C,"254,1","300,00",O,S,
1.0,08/05/2025,ES,,C,"57,5","300,00",O,S,
