Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,02/07/2025,MI,,C,"6,6","1.500,00",O,S,
1.0,02/07/2025,MI,,C,"229,0","1.500,00",O,S,
1.0,02/07/2025,MI,,C,"492,4","1.500,00",O,S,
1.0,02/07/2025,MI,,C,"0,1","800,00",O,S,
1.0,02/07/2025,MI,,C,"0,1","700,05",O,S,
1.0,02/07/2025,MI,,C,"344,9","501,00",O,S,
1.0,02/07/2025,MI,,C,"2.271,0","501,00",O,S,
1.0,02/07/2025,MI,,C,"29,5","501,00",O,S,
1.0,02/07/2025,MI,,C,"26,4","500,00",O,S,
1.0,02/07/2025,MI,,C,"16,8","500,00",O,S,
1.0,02/07/2025,MI,,C,"0,1","500,00",O,S,
1.0,02/07/2025,MI,,C,"1.005,8","500,00",O,S,
1.0,02/07/2025,MI,,C,"336,5","500,00",O,S,
1.0,02/07/2025,MI,,C,"853,9","500,00",O,S,
1.0,02/07/2025,MI,,C,"1.610,2","500,00",O,S,
1.0,02/07/2025,MI,,C,"230,5","500,00",O,S,
1.0,02/07/2025,MI,,C,"394,0","500,00",O,S,
1.0,02/07/2025,MI,,C,"0,1","500,00",O,S,
1.0,02/07/2025,MI,,C,"74,7","500,00",O,S,
1.0,02/07/2025,MI,,C,"32,6","500,00",O,S,
1.0,02/07/2025,MI,,C,"0,3","466,30",O,S,
1.0,02/07/2025,MI,,C,"40,4","466,30",O,S,
1.0,02/07/2025,MI,,C,"0,1","466,30",O,S,
1.0,02/07/2025,MI,,C,"134,7","451,00",O,S,
1.0,02/07/2025,MI,,C,"4,3","451,00",O,S,
1.0,02/07/2025,MI,,C,"38,6","451,00",O,S,
1.0,02/07/2025,MI,,C,"967,9","450,00",O,S,
1.0,02/07/2025,MI,,C,"186,6","450,00",O,S,
1.0,02/07/2025,MI,,C,"18,1","449,00",O,S,
1.0,02/07/2025,MI,,C,"36,0","402,00",O,S,
1.0,02/07/2025,MI,,C,"66,5","402,00",O,S,
1.0,02/07/2025,MI,,C,"58,1","400,00",O,S,
1.0,02/07/2025,MI,,C,"9,8","400,00",O,S,
1.0,02/07/2025,MI,,C,"79,1","400,00",O,S,
1.0,02/07/2025,MI,,C,"1.746,7","400,00",O,S,
1.0,02/07/2025,MI,,C,"7,8","400,00",O,S,
1.0,02/07/2025,MI,,C,"76,9","400,00",O,S,
1.0,02/07/2025,MI,,C,"15,5","400,00",O,S,
1.0,02/07/2025,MI,,C,"635,8","400,00",O,S,
1.0,02/07/2025,MI,,C,"4,7","400,00",O,S,
1.0,02/07/2025,MI,,C,"22,7","400,00",O,S,
1.0,02/07/2025,MI,,C,"2,7","400,00",O,S,
1.0,02/07/2025,MI,,C,"1,6","400,00",O,S,
1.0,02/07/2025,MI,,C,"30,4","400,00",O,S,
1.0,02/07/2025,MI,,C,"6,7","400,00",O,S,
