Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,03/06/2025,MI,,C,6.8,1500.0,O,S,
1.0,03/06/2025,MI,,C,170.2,1500.0,O,S,
1.0,03/06/2025,MI,,C,434.7,1500.0,O,S,
1.0,03/06/2025,MI,,C,0.1,800.0,O,S,
1.0,03/06/2025,MI,,C,0.1,700.05,O,S,
1.0,03/06/2025,MI,,C,2018.0,501.0,O,S,
1.0,03/06/2025,MI,,C,264.8,501.0,O,S,
1.0,03/06/2025,MI,,C,25.6,501.0,O,S,
1.0,03/06/2025,MI,,C,0.1,500.0,O,S,
1.0,03/06/2025,MI,,C,902.0,500.0,O,S,
1.0,03/06/2025,MI,,C,84.3,500.0,O,S,
1.0,03/06/2025,MI,,C,268.0,500.0,O,S,
1.0,03/06/2025,MI,,C,25.3,500.0,O,S,
1.0,03/06/2025,MI,,C,559.7,500.0,O,S,
1.0,03/06/2025,MI,,C,237.1,500.0,O,S,
1.0,03/06/2025,MI,,C,223.2,500.0,O,S,
1.0,03/06/2025,MI,,C,15.5,500.0,O,S,
1.0,03/06/2025,MI,,C,0.1,500.0,O,S,
1.0,03/06/2025,MI,,C,27.4,500.0,O,S,
1.0,03/06/2025,MI,,C,380.4,500.0,O,S,
1.0,03/06/2025,MI,,C,0.1,466.3,O,S,
1.0,03/06/2025,MI,,C,0.3,466.3,O,S,
1.0,03/06/2025,MI,,C,40.4,466.3,O,S,
1.0,03/06/2025,MI,,C,134.7,451.0,O,S,
1.0,03/06/2025,MI,,C,5.4,451.0,O,S,
1.0,03/06/2025,MI,,C,38.6,451.0,O,S,
1.0,03/06/2025,MI,,C,179.4,450.0,O,S,
1.0,03/06/2025,MI,,C,903.1,450.0,O,S,
1.0,03/06/2025,MI,,C,18.6,449.0,O,S,
1.0,03/06/2025,MI,,C,4.8,402.0,O,S,
1.0,03/06/2025,MI,,C,57.3,402.0,O,S,
1.0,03/06/2025,MI,,C,42.0,400.0,O,S,
1.0,03/06/2025,MI,,C,4.9,400.0,O,S,
1.0,03/06/2025,MI,,C,1.3,400.0,O,S,
1.0,03/06/2025,MI,,C,477.2,400.0,O,S,
1.0,03/06/2025,MI,,C,2.1,400.0,O,S,
1.0,03/06/2025,MI,,C,4.0,400.0,O,S,
1.0,03/06/2025,MI,,C,80.0,400.0,O,S,
1.0,03/06/2025,MI,,C,8.6,400.0,O,S,
1.0,03/06/2025,MI,,C,1231.6,400.0,O,S,
1.0,03/06/2025,MI,,C,12.8,400.0,O,S,
1.0,03/06/2025,MI,,C,56.1,400.0,O,S,
1.0,03/06/2025,MI,,C,1.8,400.0,O,S,
1.0,03/06/2025,MI,,C,20.1,400.0,O,S,
1.0,03/06/2025,MI,,C,76.7,400.0,O,S,
1.0,03/06/2025,MI,,C,6.2,379.14,O,S,
1.0,03/06/2025,MI,,C,0.9,350.0,O,S,
1.0,03/06/2025,MI,,C,52.7,350.0,O,S,
1.0,03/06/2025,MI,,C,347.6,350.0,O,S,
1.0,03/06/2025,MI,,C,0.5,350.0,O,S,
1.0,03/06/2025,MI,,C,485.7,350.0,O,S,
1.0,03/06/2025,MI,,C,1.4,350.0,O,S,
1.0,03/06/2025,MI,,C,2.0,301.0,O,S,
1.0,03/06/2025,MI,,C,23.9,300.3,O,S,
1.0,03/06/2025,MI,,C,0.1,300.3,O,S,
1.0,03/06/2025,MI,,C,0.1,300.3,O,S,
1.0,03/06/2025,MI,,C,2.5,300.03,O,S,
1.0,03/06/2025,MI,,C,0.1,300.03,O,S,
1.0,03/06/2025,MI,,C,7.0,300.03,O,S,
1.0,03/06/2025,MI,,C,1.8,300.03,O,S,
1.0,03/06/2025,MI,,C,0.4,300.03,O,S,
1.0,03/06/2025,MI,,C,31.7,300.03,O,S,
1.0,03/06/2025,MI,,C,3.6,300.03,O,S,
1.0,03/06/2025,MI,,C,7.5,300.03,O,S,
1.0,03/06/2025,MI,,C,0.2,300.03,O,S,
1.0,03/06/2025,MI,,C,0.8,300.03,O,S,
1.0,03/06/2025,MI,,C,2.0,300.03,O,S,
1.0,03/06/2025,MI,,C,5.6,300.03,O,S,
1.0,03/06/2025,MI,,C,0.1,300.0,O,S,
1.0,03/06/2025,MI,,C,0.4,300.0,O,S,
1.0,03/06/2025,MI,,C,0.3,300.0,O,S,
1.0,03/06/2025,MI,,C,0.1,300.0,O,S,
1.0,03/06/2025,MI,,C,35.8,300.0,O,S,
1.0,03/06/2025,MI,,C,5.5,300.0,O,S,
1.0,03/06/2025,MI,,C,140.6,300.0,O,S,
1.0,03/06/2025,MI,,C,128.2,300.0,O,S,
1.0,03/06/2025,MI,,C,2.2,300.0,O,S,
1.0,03/06/2025,MI,,C,27.0,300.0,O,S,
1.0,03/06/2025,MI,,C,0.9,300.0,O,S,
1.0,03/06/2025,MI,,C,0.2,300.0,O,S,
1.0,03/06/2025,MI,,C,0.6,300.0,O,S,
1.0,03/06/2025,MI,,C,15.7,300.0,O,S,
1.0,03/06/2025,MI,,C,0.6,300.0,O,S,
1.0,03/06/2025,MI,,C,0.1,300.0,O,S,
1.0,03/06/2025,MI,,C,0.6,300.0,O,S,
1.0,03/06/2025,MI,,C,4.2,300.0,O,S,
1.0,03/06/2025,MI,,C,54.7,300.0,O,S,
