Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,14/06/2025,MI,,C,"6,7","1.500,00",O,S,
1.0,14/06/2025,MI,,C,"186,1","1.500,00",O,S,
1.0,14/06/2025,MI,,C,"459,5","1.500,00",O,S,
1.0,14/06/2025,MI,,C,"0,1","800,00",O,S,
1.0,14/06/2025,MI,,C,"0,1","700,05",O,S,
1.0,14/06/2025,MI,,C,"1.963,7","501,00",O,S,
1.0,14/06/2025,MI,,C,"26,2","501,00",O,S,
1.0,14/06/2025,MI,,C,"285,7","501,00",O,S,
1.0,14/06/2025,MI,,C,"16,4","500,00",O,S,
1.0,14/06/2025,MI,,C,"0,1","500,00",O,S,
1.0,14/06/2025,MI,,C,"919,7","500,00",O,S,
1.0,14/06/2025,MI,,C,"90,7","500,00",O,S,
1.0,14/06/2025,MI,,C,"205,6","500,00",O,S,
1.0,14/06/2025,MI,,C,"635,7","500,00",O,S,
1.0,14/06/2025,MI,,C,"500,1","500,00",O,S,
1.0,14/06/2025,MI,,C,"179,5","500,00",O,S,
1.0,14/06/2025,MI,,C,"12,2","500,00",O,S,
1.0,14/06/2025,MI,,C,"0,1","500,00",O,S,
1.0,14/06/2025,MI,,C,"29,7","500,00",O,S,
1.0,14/06/2025,MI,,C,"368,7","500,00",O,S,
1.0,14/06/2025,MI,,C,"40,4","466,30",O,S,
1.0,14/06/2025,MI,,C,"0,1","466,30",O,S,
1.0,14/06/2025,MI,,C,"0,3","466,30",O,S,
1.0,14/06/2025,MI,,C,"6,0","451,00",O,S,
1.0,14/06/2025,MI,,C,"38,6","451,00",O,S,
1.0,14/06/2025,MI,,C,"134,7","451,00",O,S,
1.0,14/06/2025,MI,,C,"141,2","450,00",O,S,
1.0,14/06/2025,MI,,C,"826,2","450,00",O,S,
1.0,14/06/2025,MI,,C,"18,6","449,00",O,S,
1.0,14/06/2025,MI,,C,"57,6","402,00",O,S,
1.0,14/06/2025,MI,,C,"11,4","402,00",O,S,
1.0,14/06/2025,MI,,C,"34,8","400,00",O,S,
1.0,14/06/2025,MI,,C,"10,5","400,00",O,S,
1.0,14/06/2025,MI,,C,"53,9","400,00",O,S,
1.0,14/06/2025,MI,,C,"1.433,5","400,00",O,S,
1.0,14/06/2025,MI,,C,"7,5","400,00",O,S,
1.0,14/06/2025,MI,,C,"70,8","400,00",O,S,
1.0,14/06/2025,MI,,C,"20,9","400,00",O,S,
1.0,14/06/2025,MI,,C,"515,4","400,00",O,S,
1.0,14/06/2025,MI,,C,"4,0","400,00",O,S,
1.0,14/06/2025,MI,,C,"14,4","400,00",O,S,
1.0,14/06/2025,MI,,C,"2,4","400,00",O,S,
1.0,14/06/2025,MI,,C,"1,3","400,00",O,S,
1.0,14/06/2025,MI,,C,"45,4","400,00",O,S,
1.0,14/06/2025,MI,,C,"5,6","400,00",O,S,
1.0,14/06/2025,MI,,C,"1,8","400,00",O,S,
1.0,14/06/2025,MI,,C,"0,3","396,81",O,S,
1.0,14/06/2025,MI,,C,"67,9","396,81",O,S,
1.0,14/06/2025,MI,,C,"5,3","396,81",O,S,
1.0,14/06/2025,MI,,C,"37,9","396,81",O,S,
1.0,14/06/2025,MI,,C,"4,2","396,81",O,S,
1.0,14/06/2025,MI,,C,"3,1","396,81",O,S,
1.0,14/06/2025,MI,,C,"55,4","396,81",O,S,
1.0,14/06/2025,MI,,C,"6,2","396,81",O,S,
1.0,14/06/2025,MI,,C,"4,9","396,81",O,S,
1.0,14/06/2025,MI,,C,"2,8","396,81",O,S,
1.0,14/06/2025,MI,,C,"6,5","383,69",O,S,
1.0,14/06/2025,MI,,C,"0,6","350,00",O,S,
1.0,14/06/2025,MI,,C,"339,8","350,00",O,S,
