Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,06/07/2025,MI,,C,6.5,1500.0,O,S,
1.0,06/07/2025,MI,,C,231.1,1500.0,O,S,
1.0,06/07/2025,MI,,C,436.8,1500.0,O,S,
1.0,06/07/2025,MI,,C,0.1,800.0,O,S,
1.0,06/07/2025,MI,,C,0.1,700.05,O,S,
1.0,06/07/2025,MI,,C,28.0,501.0,O,S,
1.0,06/07/2025,MI,,C,2056.6,501.0,O,S,
1.0,06/07/2025,MI,,C,318.5,501.0,O,S,
1.0,06/07/2025,MI,,C,0.1,500.0,O,S,
1.0,06/07/2025,MI,,C,853.2,500.0,O,S,
1.0,06/07/2025,MI,,C,475.7,500.0,O,S,
1.0,06/07/2025,MI,,C,0.1,500.0,O,S,
1.0,06/07/2025,MI,,C,68.7,500.0,O,S,
1.0,06/07/2025,MI,,C,28.0,500.0,O,S,
1.0,06/07/2025,MI,,C,111.6,500.0,O,S,
1.0,06/07/2025,MI,,C,781.9,500.0,O,S,
1.0,06/07/2025,MI,,C,17.1,500.0,O,S,
1.0,06/07/2025,MI,,C,334.2,500.0,O,S,
1.0,06/07/2025,MI,,C,299.4,500.0,O,S,
1.0,06/07/2025,MI,,C,40.4,466.3,O,S,
1.0,06/07/2025,MI,,C,0.1,466.3,O,S,
1.0,06/07/2025,MI,,C,0.3,466.3,O,S,
1.0,06/07/2025,MI,,C,4.1,451.0,O,S,
1.0,06/07/2025,MI,,C,38.6,451.0,O,S,
1.0,06/07/2025,MI,,C,134.7,451.0,O,S,
1.0,06/07/2025,MI,,C,138.9,450.0,O,S,
1.0,06/07/2025,MI,,C,727.4,450.0,O,S,
1.0,06/07/2025,MI,,C,17.6,449.0,O,S,
1.0,06/07/2025,MI,,C,66.7,402.0,O,S,
1.0,06/07/2025,MI,,C,39.2,402.0,O,S,
1.0,06/07/2025,MI,,C,8.1,400.0,O,S,
1.0,06/07/2025,MI,,C,9.8,400.0,O,S,
1.0,06/07/2025,MI,,C,65.0,400.0,O,S,
1.0,06/07/2025,MI,,C,1595.3,400.0,O,S,
1.0,06/07/2025,MI,,C,5.6,400.0,O,S,
1.0,06/07/2025,MI,,C,69.7,400.0,O,S,
1.0,06/07/2025,MI,,C,19.2,400.0,O,S,
1.0,06/07/2025,MI,,C,594.1,400.0,O,S,
1.0,06/07/2025,MI,,C,3.7,400.0,O,S,
1.0,06/07/2025,MI,,C,15.6,400.0,O,S,
1.0,06/07/2025,MI,,C,2.8,400.0,O,S,
1.0,06/07/2025,MI,,C,1.4,400.0,O,S,
1.0,06/07/2025,MI,,C,31.3,400.0,O,S,
1.0,06/07/2025,MI,,C,7.8,400.0,O,S,
1.0,06/07/2025,MI,,C,1.8,400.0,O,S,
1.0,06/07/2025,MI,,C,7.4,394.51,O,S,
1.0,06/07/2025,MI,,C,445.8,350.0,O,S,
1.0,06/07/2025,MI,,C,1.3,350.0,O,S,
1.0,06/07/2025,MI,,C,0.6,350.0,O,S,
1.0,06/07/2025,MI,,C,373.2,350.0,O,S,
1.0,06/07/2025,MI,,C,78.3,341.23,O,S,
1.0,06/07/2025,MI,,C,5.3,341.23,O,S,
1.0,06/07/2025,MI,,C,3.1,341.23,O,S,
1.0,06/07/2025,MI,,C,2.4,341.23,O,S,
1.0,06/07/2025,MI,,C,5.4,341.23,O,S,
1.0,06/07/2025,MI,,C,65.4,341.23,O,S,
1.0,06/07/2025,MI,,C,1.5,341.23,O,S,
1.0,06/07/2025,MI,,C,3.3,341.23,O,S,
1.0,06/07/2025,MI,,C,0.2,341.23,O,S,
1.0,06/07/2025,MI,,C,37.4,341.23,O,S,
1.0,06/07/2025,MI,,C,0.3,322.81,O,S,
1.0,06/07/2025,MI,,C,92.2,322.81,O,S,
1.0,06/07/2025,MI,,C,4.5,302.0,O,S,
1.0,06/07/2025,MI,,C,39.6,302.0,O,S,
1.0,06/07/2025,MI,,C,9.6,302.0,O,S,
1.0,06/07/2025,MI,,C,1.5,301.0,O,S,
1.0,06/07/2025,MI,,C,0.1,300.3,O,S,
1.0,06/07/2025,MI,,C,0.3,300.3,O,S,
1.0,06/07/2025,MI,,C,23.8,300.3,O,S,
1.0,06/07/2025,MI,,C,1.2,300.03,O,S,
1.0,06/07/2025,MI,,C,0.1,300.03,O,S,
1.0,06/07/2025,MI,,C,2.5,300.03,O,S,
1.0,06/07/2025,MI,,C,3.8,300.03,O,S,
1.0,06/07/2025,MI,,C,43.2,300.03,O,S,
1.0,06/07/2025,MI,,C,2.7,300.03,O,S,
1.0,06/07/2025,MI,,C,10.6,300.03,O,S,
1.0,06/07/2025,MI,,C,0.2,300.03,O,S,
1.0,06/07/2025,MI,,C,9.5,300.03,O,S,
1.0,06/07/2025,MI,,C,3.1,300.03,O,S,
1.0,06/07/2025,MI,,C,7.5,300.03,O,S,
1.0,06/07/2025,MI,,C,0.9,300.0,O,S,
1.0,06/07/2025,MI,,C,0.1,300.0,O,S,
1.0,06/07/2025,MI,,C,0.6,300.0,O,S,
1.0,06/07/2025,MI,,C,1.8,300.0,O,S,
1.0,06/07/2025,MI,,C,0.7,300.0,O,S,
1.0,06/07/2025,MI,,C,268.7,300.0,O,S,
1.0,06/07/2025,MI,,C,85.0,300.0,O,S,
1.0,06/07/2025,MI,,C,29.4,300.0,O,S,
1.0,06/07/2025,MI,,C,0.1,300.0,O,S,
1.0,06/07/2025,MI,,C,0.1,300.0,O,S,
1.0,06/07/2025,MI,,C,1.6,300.0,O,S,
1.0,06/07/2025,MI,,C,10.3,300.0,O,S,
1.0,06/07/2025,MI,,C,130.1,300.0,O,S,
1.0,06/07/2025,MI,,C,1.8,300.0,O,S,
1.0,06/07/2025,MI,,C,48.0,300.0,O,S,
1.0,06/07/2025,MI,,C,6.7,300.0,O,S,
1.0,06/07/2025,MI,,C,185.2,300.0,O,S,
1.0,06/07/2025,MI,,C,149.6,300.0,O,S,
1.0,06/07/2025,MI,,C,2.0,300.0,O,S,
1.0,06/07/2025,MI,,C,27.0,300.0,O,S,
1.0,06/07/2025,MI,,C,1.7,300.0,O,S,
1.0,06/07/2025,MI,,C,4.6,300.0,O,S,
1.0,06/07/2025,MI,,C,0.3,300.0,O,S,
1.0,06/07/2025,MI,,C,1.0,300.0,O,S,
1.0,06/07/2025,MI,,C,1.1,300.0,O,S,
1.0,06/07/2025,MI,,C,14.3,300.0,O,S,
1.0,06/07/2025,MI,,C,6.1,300.0,O,S,
1.0,06/07/2025,MI,,C,2.2,300.0,O,S,
1.0,06/07/2025,MI,,C,1.0,300.0,O,S,
1.0,06/07/2025,MI,,C,0.1,300.0,O,S,
1.0,06/07/2025,MI,,C,1.1,300.0,O,S,
1.0,06/07/2025,MI,,C,59.6,300.0,O,S,
1.0,06/07/2025,MI,,C,0.4,300.0,O,S,
1.0,06/07/2025,MI,,C,0.2,300.0,O,S,
1.0,06/07/2025,MI,,C,150.4,300.0,O,S,
1.0,06/07/2025,MI,,C,0.1,300.0,O,S,
1.0,06/07/2025,MI,,C,589.2,300.0,O,S,
1.0,06/07/2025,MI,,C,13.4,300.0,O,S,
1.0,06/07/2025,MI,,C,2.0,300.0,O,S,
1.0,06/07/2025,MI,,C,9.0,300.0,O,S,
1.0,06/07/2025,MI,,C,37.9,300.0,O,S,
1.0,06/07/2025,MI,,C,24.4,300.0,O,S,
1.0,06/07/2025,MI,,C,1.7,300.0,O,S,
1.0,06/07/2025,MI,,C,3.5,300.0,O,S,
1.0,06/07/2025,MI,,C,3.0,300.0,O,S,
1.0,06/07/2025,MI,,C,6.8,300.0,O,S,
1.0,06/07/2025,MI,,C,59.4,300.0,O,S,
1.0,06/07/2025,MI,,C,1.3,300.0,O,S,
1.0,06/07/2025,MI,,C,104.0,299.0,O,S,
1.0,06/07/2025,MI,,C,18.0,291.29,O,S,
1.0,06/07/2025,MI,,C,1.0,280.0,O,S,
1.0,06/07/2025,MI,,C,1.9,280.0,O,S,
1.0,06/07/2025,MI,,C,1148.3,280.0,O,S,
1.0,06/07/2025,MI,,C,25.0,280.0,O,S,
1.0,06/07/2025,MI,,C,343.0,280.0,O,S,
1.0,06/07/2025,MI,,C,0.3,280.0,O,S,
1.0,06/07/2025,MI,,C,4.3,280.0,O,S,
1.0,06/07/2025,MI,,C,2161.6,280.0,O,S,
1.0,06/07/2025,MI,,C,786.7,280.0,O,S,
1.0,06/07/2025,MI,,C,1.6,280.0,O,S,
1.0,06/07/2025,MI,,C,9.3,280.0,O,S,
1.0,06/07/2025,MI,,C,636.6,275.0,O,S,
1.0,06/07/2025,MI,,C,3.1,274.0,O,S,
1.0,06/07/2025,MI,,C,50.7,261.29,O,S,
1.0,06/07/2025,MI,,C,100.0,261.29,O,S,
1.0,06/07/2025,MI,,C,100.0,261.29,O,S,
1.0,06/07/2025,MI,,C,0.8,260.0,O,S,
1.0,06/07/2025,MI,,C,1.0,260.0,O,S,
1.0,06/07/2025,MI,,C,75.0,256.29,O,S,
1.0,06/07/2025,MI,,C,75.0,256.29,O,S,
1.0,06/07/2025,MI,,C,8.7,255.0,O,S,
1.0,06/07/2025,MI,,C,60.0,251.29,O,S,
1.0,06/07/2025,MI,,C,16.2,251.29,O,S,
