Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,18/06/2025,MI,,C,"6,8","1.500,00",O,S,
1.0,18/06/2025,MI,,C,"199,3","1.500,00",O,S,
1.0,18/06/2025,MI,,C,"521,9","1.500,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","800,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","700,05",O,S,
1.0,18/06/2025,MI,,C,"294,6","501,00",O,S,
1.0,18/06/2025,MI,,C,"2.121,2","501,00",O,S,
1.0,18/06/2025,MI,,C,"22,0","501,00",O,S,
1.0,18/06/2025,MI,,C,"90,7","500,00",O,S,
1.0,18/06/2025,MI,,C,"391,0","500,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","500,00",O,S,
1.0,18/06/2025,MI,,C,"17,5","500,00",O,S,
1.0,18/06/2025,MI,,C,"1.180,6","500,00",O,S,
1.0,18/06/2025,MI,,C,"199,6","500,00",O,S,
1.0,18/06/2025,MI,,C,"658,4","500,00",O,S,
1.0,18/06/2025,MI,,C,"22,3","500,00",O,S,
1.0,18/06/2025,MI,,C,"217,5","500,00",O,S,
1.0,18/06/2025,MI,,C,"929,8","500,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","500,00",O,S,
1.0,18/06/2025,MI,,C,"40,4","466,30",O,S,
1.0,18/06/2025,MI,,C,"0,1","466,30",O,S,
1.0,18/06/2025,MI,,C,"0,3","466,30",O,S,
1.0,18/06/2025,MI,,C,"38,6","451,00",O,S,
1.0,18/06/2025,MI,,C,"5,2","451,00",O,S,
1.0,18/06/2025,MI,,C,"134,7","451,00",O,S,
1.0,18/06/2025,MI,,C,"180,6","450,00",O,S,
1.0,18/06/2025,MI,,C,"935,2","450,00",O,S,
1.0,18/06/2025,MI,,C,"18,1","449,00",O,S,
1.0,18/06/2025,MI,,C,"6,3","424,02",O,S,
1.0,18/06/2025,MI,,C,"14,6","402,00",O,S,
1.0,18/06/2025,MI,,C,"57,5","402,00",O,S,
1.0,18/06/2025,MI,,C,"542,3","400,00",O,S,
1.0,18/06/2025,MI,,C,"45,7","400,00",O,S,
1.0,18/06/2025,MI,,C,"50,7","400,00",O,S,
1.0,18/06/2025,MI,,C,"3,0","400,00",O,S,
1.0,18/06/2025,MI,,C,"1,8","400,00",O,S,
1.0,18/06/2025,MI,,C,"1,3","400,00",O,S,
1.0,18/06/2025,MI,,C,"5,4","400,00",O,S,
1.0,18/06/2025,MI,,C,"76,9","400,00",O,S,
1.0,18/06/2025,MI,,C,"10,6","400,00",O,S,
1.0,18/06/2025,MI,,C,"21,4","400,00",O,S,
1.0,18/06/2025,MI,,C,"8,3","400,00",O,S,
1.0,18/06/2025,MI,,C,"14,8","400,00",O,S,
1.0,18/06/2025,MI,,C,"2,2","400,00",O,S,
1.0,18/06/2025,MI,,C,"1.446,7","400,00",O,S,
1.0,18/06/2025,MI,,C,"1,5","350,00",O,S,
1.0,18/06/2025,MI,,C,"362,0","350,00",O,S,
1.0,18/06/2025,MI,,C,"493,0","350,00",O,S,
1.0,18/06/2025,MI,,C,"54,9","350,00",O,S,
1.0,18/06/2025,MI,,C,"0,5","350,00",O,S,
1.0,18/06/2025,MI,,C,"1,0","350,00",O,S,
1.0,18/06/2025,MI,,C,"0,2","324,45",O,S,
1.0,18/06/2025,MI,,C,"111,3","324,45",O,S,
1.0,18/06/2025,MI,,C,"4,7","319,97",O,S,
1.0,18/06/2025,MI,,C,"70,9","319,97",O,S,
1.0,18/06/2025,MI,,C,"4,6","319,97",O,S,
1.0,18/06/2025,MI,,C,"41,0","319,97",O,S,
1.0,18/06/2025,MI,,C,"3,1","319,97",O,S,
1.0,18/06/2025,MI,,C,"18,3","319,97",O,S,
1.0,18/06/2025,MI,,C,"103,7","319,97",O,S,
1.0,18/06/2025,MI,,C,"0,4","319,97",O,S,
1.0,18/06/2025,MI,,C,"3,7","319,97",O,S,
1.0,18/06/2025,MI,,C,"4,6","319,97",O,S,
1.0,18/06/2025,MI,,C,"8,7","302,00",O,S,
1.0,18/06/2025,MI,,C,"4,5","302,00",O,S,
1.0,18/06/2025,MI,,C,"38,5","302,00",O,S,
1.0,18/06/2025,MI,,C,"1,6","301,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,30",O,S,
1.0,18/06/2025,MI,,C,"26,1","300,30",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,30",O,S,
1.0,18/06/2025,MI,,C,"8,2","300,03",O,S,
1.0,18/06/2025,MI,,C,"1,9","300,03",O,S,
1.0,18/06/2025,MI,,C,"3,1","300,03",O,S,
1.0,18/06/2025,MI,,C,"2,9","300,03",O,S,
1.0,18/06/2025,MI,,C,"35,6","300,03",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,03",O,S,
1.0,18/06/2025,MI,,C,"2,0","300,03",O,S,
1.0,18/06/2025,MI,,C,"0,4","300,03",O,S,
1.0,18/06/2025,MI,,C,"0,2","300,03",O,S,
1.0,18/06/2025,MI,,C,"8,1","300,03",O,S,
1.0,18/06/2025,MI,,C,"0,9","300,03",O,S,
1.0,18/06/2025,MI,,C,"17,4","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,9","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"77,7","300,00",O,S,
1.0,18/06/2025,MI,,C,"1,5","300,00",O,S,
1.0,18/06/2025,MI,,C,"2,4","300,00",O,S,
1.0,18/06/2025,MI,,C,"2,2","300,00",O,S,
1.0,18/06/2025,MI,,C,"109,8","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,3","300,00",O,S,
1.0,18/06/2025,MI,,C,"2,2","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,2","300,00",O,S,
1.0,18/06/2025,MI,,C,"4,4","300,00",O,S,
1.0,18/06/2025,MI,,C,"5,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"1,8","300,00",O,S,
1.0,18/06/2025,MI,,C,"5,9","300,00",O,S,
1.0,18/06/2025,MI,,C,"1,2","300,00",O,S,
1.0,18/06/2025,MI,,C,"88,3","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,3","300,00",O,S,
1.0,18/06/2025,MI,,C,"576,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"12,8","300,00",O,S,
1.0,18/06/2025,MI,,C,"128,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"61,5","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,2","300,00",O,S,
1.0,18/06/2025,MI,,C,"66,3","300,00",O,S,
1.0,18/06/2025,MI,,C,"27,0","300,00",O,S,
1.0,18/06/2025,MI,,C,"162,4","300,00",O,S,
1.0,18/06/2025,MI,,C,"39,9","300,00",O,S,
1.0,18/06/2025,MI,,C,"5,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"1,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,8","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"4,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,3","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,8","300,00",O,S,
1.0,18/06/2025,MI,,C,"2,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"16,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"10,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"151,2","300,00",O,S,
1.0,18/06/2025,MI,,C,"60,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"37,0","300,00",O,S,
1.0,18/06/2025,MI,,C,"6,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"11,2","300,00",O,S,
1.0,18/06/2025,MI,,C,"1,4","300,00",O,S,
1.0,18/06/2025,MI,,C,"343,3","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,6","300,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,18/06/2025,MI,,C,"89,5","299,00",O,S,
1.0,18/06/2025,MI,,C,"9,5","281,00",O,S,
1.0,18/06/2025,MI,,C,"0,8","280,00",O,S,
1.0,18/06/2025,MI,,C,"25,0","280,00",O,S,
1.0,18/06/2025,MI,,C,"1.909,8","280,00",O,S,
1.0,18/06/2025,MI,,C,"368,8","280,00",O,S,
1.0,18/06/2025,MI,,C,"2,1","280,00",O,S,
1.0,18/06/2025,MI,,C,"5,2","280,00",O,S,
1.0,18/06/2025,MI,,C,"6,4","280,00",O,S,
1.0,18/06/2025,MI,,C,"839,3","280,00",O,S,
1.0,18/06/2025,MI,,C,"1.032,4","280,00",O,S,
1.0,18/06/2025,MI,,C,"1,5","280,00",O,S,
1.0,18/06/2025,MI,,C,"881,6","275,00",O,S,
1.0,18/06/2025,MI,,C,"1,0","275,00",O,S,
1.0,18/06/2025,MI,,C,"10,9","274,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","262,00",O,S,
1.0,18/06/2025,MI,,C,"0,6","260,00",O,S,
1.0,18/06/2025,MI,,C,"0,8","260,00",O,S,
1.0,18/06/2025,MI,,C,"40,7","258,66",O,S,
1.0,18/06/2025,MI,,C,"50,7","258,66",O,S,
1.0,18/06/2025,MI,,C,"100,0","258,66",O,S,
1.0,18/06/2025,MI,,C,"7,5","256,00",O,S,
1.0,18/06/2025,MI,,C,"0,2","256,00",O,S,
1.0,18/06/2025,MI,,C,"35,2","256,00",O,S,
1.0,18/06/2025,MI,,C,"38,7","256,00",O,S,
1.0,18/06/2025,MI,,C,"0,3","256,00",O,S,
1.0,18/06/2025,MI,,C,"0,9","256,00",O,S,
1.0,18/06/2025,MI,,C,"1,0","256,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","256,00",O,S,
1.0,18/06/2025,MI,,C,"0,3","256,00",O,S,
1.0,18/06/2025,MI,,C,"9,8","255,00",O,S,
1.0,18/06/2025,MI,,C,"0,3","254,76",O,S,
1.0,18/06/2025,MI,,C,"2,0","254,76",O,S,
1.0,18/06/2025,MI,,C,"75,0","253,66",O,S,
1.0,18/06/2025,MI,,C,"0,1","251,00",O,S,
1.0,18/06/2025,MI,,C,"1,9","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,8","251,00",O,S,
1.0,18/06/2025,MI,,C,"2,3","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,4","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,2","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,7","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","251,00",O,S,
1.0,18/06/2025,MI,,C,"3,2","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,6","251,00",O,S,
1.0,18/06/2025,MI,,C,"2,7","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,2","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,2","251,00",O,S,
1.0,18/06/2025,MI,,C,"5,2","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","251,00",O,S,
1.0,18/06/2025,MI,,C,"1,6","251,00",O,S,
1.0,18/06/2025,MI,,C,"0,1","251,00",O,S,
1.0,18/06/2025,MI,,C,"1,6","250,00",O,S,
1.0,18/06/2025,MI,,C,"0,5","250,00",O,S,
1.0,18/06/2025,MI,,C,"0,4","250,00",O,S,
1.0,18/06/2025,MI,,C,"0,5","250,00",O,S,
1.0,18/06/2025,MI,,C,"5,1","250,00",O,S,
1.0,18/06/2025,MI,,C,"4,3","250,00",O,S,
1.0,18/06/2025,MI,,C,"1,8","250,00",O,S,
1.0,18/06/2025,MI,,C,"0,3","250,00",O,S,
1.0,18/06/2025,MI,,C,"0,6","250,00",O,S,
1.0,18/06/2025,MI,,C,"2,2","250,00",O,S,
1.0,18/06/2025,MI,,C,"2,0","250,00",O,S,
1.0,18/06/2025,MI,,C,"0,9","250,00",O,S,
