Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,09/05/2025,ES,,C,"173,4","1.500,00",O,S,
1.0,09/05/2025,ES,,C,"421,2","1.500,00",O,S,
1.0,09/05/2025,ES,,C,"7,2","1.500,00",O,S,
1.0,09/05/2025,ES,,C,"0,1","800,00",O,S,
1.0,09/05/2025,ES,,C,"0,1","700,05",O,S,
1.0,09/05/2025,ES,,C,"242,6","501,00",O,S,
1.0,09/05/2025,PT,,C,"2.063,9","501,00",O,S,
1.0,09/05/2025,PT,,C,"25,9","501,00",O,S,
1.0,09/05/2025,ES,,C,"89,2","500,00",O,S,
1.0,09/05/2025,ES,,C,"257,2","500,00",O,S,
1.0,09/05/2025,ES,,C,"15,1","500,00",O,S,
1.0,09/05/2025,ES,,C,"562,5","500,00",O,S,
1.0,09/05/2025,ES,,C,"0,1","500,00",O,S,
1.0,09/05/2025,ES,,C,"215,6","500,00",O,S,
1.0,09/05/2025,ES,,C,"0,1","500,00",O,S,
1.0,09/05/2025,PT,,C,"393,3","500,00",O,S,
1.0,09/05/2025,ES,,C,"0,1","500,00",O,S,
1.0,09/05/2025,PT,,C,"840,6","500,00",O,S,
1.0,09/05/2025,ES,,C,"29,5","500,00",O,S,
1.0,09/05/2025,ES,,C,"19,7","500,00",O,S,
1.0,09/05/2025,ES,,C,"40,4","466,30",O,S,
1.0,09/05/2025,ES,,C,"0,1","466,30",O,S,
1.0,09/05/2025,ES,,C,"0,3","466,30",O,S,
1.0,09/05/2025,ES,,C,"5,4","451,00",O,S,
1.0,09/05/2025,ES,,C,"134,7","451,00",O,S,
1.0,09/05/2025,PT,,C,"38,6","451,00",O,S,
1.0,09/05/2025,PT,,C,"173,2","450,00",O,S,
1.0,09/05/2025,ES,,C,"939,9","450,00",O,S,
1.0,09/05/2025,ES,,C,"17,3","449,00",O,S,
1.0,09/05/2025,ES,,C,"12,0","402,00",O,S,
1.0,09/05/2025,ES,,C,"48,2","402,00",O,S,
1.0,09/05/2025,ES,,C,"69,1","400,00",O,S,
