Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,21/06/2025,MI,,C,6.8,1500.0,O,S,
1.0,21/06/2025,MI,,C,195.0,1500.0,O,S,
1.0,21/06/2025,MI,,C,479.7,1500.0,O,S,
1.0,21/06/2025,MI,,C,0.1,800.0,O,S,
1.0,21/06/2025,MI,,C,0.1,700.05,O,S,
1.0,21/06/2025,MI,,C,1961.2,501.0,O,S,
1.0,21/06/2025,MI,,C,25.9,501.0,O,S,
1.0,21/06/2025,MI,,C,312.3,501.0,O,S,
1.0,21/06/2025,MI,,C,24.5,500.0,O,S,
1.0,21/06/2025,MI,,C,398.2,500.0,O,S,
1.0,21/06/2025,MI,,C,1.2,500.0,O,S,
1.0,21/06/2025,MI,,C,87.7,500.0,O,S,
1.0,21/06/2025,MI,,C,294.8,500.0,O,S,
1.0,21/06/2025,MI,,C,714.1,500.0,O,S,
1.0,21/06/2025,MI,,C,2061.8,500.0,O,S,
1.0,21/06/2025,MI,,C,169.5,500.0,O,S,
1.0,21/06/2025,MI,,C,913.7,500.0,O,S,
1.0,21/06/2025,MI,,C,0.1,500.0,O,S,
1.0,21/06/2025,MI,,C,20.4,500.0,O,S,
1.0,21/06/2025,MI,,C,0.1,500.0,O,S,
1.0,21/06/2025,MI,,C,40.4,466.3,O,S,
1.0,21/06/2025,MI,,C,0.1,466.3,O,S,
1.0,21/06/2025,MI,,C,0.3,466.3,O,S,
1.0,21/06/2025,MI,,C,7.0,451.0,O,S,
1.0,21/06/2025,MI,,C,38.6,451.0,O,S,
1.0,21/06/2025,MI,,C,134.7,451.0,O,S,
1.0,21/06/2025,MI,,C,151.9,450.0,O,S,
1.0,21/06/2025,MI,,C,821.9,450.0,O,S,
1.0,21/06/2025,MI,,C,18.1,449.0,O,S,
1.0,21/06/2025,MI,,C,57.7,402.0,O,S,
1.0,21/06/2025,MI,,C,21.9,402.0,O,S,
1.0,21/06/2025,MI,,C,33.6,400.0,O,S,
1.0,21/06/2025,MI,,C,0.1,400.0,O,S,
1.0,21/06/2025,MI,,C,56.9,400.0,O,S,
1.0,21/06/2025,MI,,C,1773.7,400.0,O,S,
1.0,21/06/2025,MI,,C,7.5,400.0,O,S,
1.0,21/06/2025,MI,,C,71.3,400.0,O,S,
1.0,21/06/2025,MI,,C,21.3,400.0,O,S,
1.0,21/06/2025,MI,,C,580.4,400.0,O,S,
1.0,21/06/2025,MI,,C,4.0,400.0,O,S,
1.0,21/06/2025,MI,,C,46.9,400.0,O,S,
1.0,21/06/2025,MI,,C,1.3,400.0,O,S,
1.0,21/06/2025,MI,,C,2.4,400.0,O,S,
1.0,21/06/2025,MI,,C,6.4,400.0,O,S,
1.0,21/06/2025,MI,,C,19.8,400.0,O,S,
1.0,21/06/2025,MI,,C,1.8,400.0,O,S,
1.0,21/06/2025,MI,,C,6.5,396.05,O,S,
1.0,21/06/2025,MI,,C,53.0,350.0,O,S,
1.0,21/06/2025,MI,,C,476.0,350.0,O,S,
1.0,21/06/2025,MI,,C,1.1,350.0,O,S,
1.0,21/06/2025,MI,,C,0.6,350.0,O,S,
1.0,21/06/2025,MI,,C,48.2,350.0,O,S,
1.0,21/06/2025,MI,,C,361.9,350.0,O,S,
1.0,21/06/2025,MI,,C,1.9,350.0,O,S,
1.0,21/06/2025,MI,,C,38.3,345.35,O,S,
1.0,21/06/2025,MI,,C,3.0,345.35,O,S,
1.0,21/06/2025,MI,,C,4.7,345.35,O,S,
1.0,21/06/2025,MI,,C,142.5,345.35,O,S,
1.0,21/06/2025,MI,,C,2.8,345.35,O,S,
1.0,21/06/2025,MI,,C,6.2,345.35,O,S,
1.0,21/06/2025,MI,,C,0.2,345.35,O,S,
1.0,21/06/2025,MI,,C,4.9,345.35,O,S,
1.0,21/06/2025,MI,,C,3.1,345.35,O,S,
1.0,21/06/2025,MI,,C,81.4,345.35,O,S,
1.0,21/06/2025,MI,,C,83.5,324.95,O,S,
1.0,21/06/2025,MI,,C,0.6,324.95,O,S,
1.0,21/06/2025,MI,,C,9.1,302.0,O,S,
1.0,21/06/2025,MI,,C,4.5,302.0,O,S,
1.0,21/06/2025,MI,,C,41.1,302.0,O,S,
1.0,21/06/2025,MI,,C,2.4,301.0,O,S,
1.0,21/06/2025,MI,,C,26.3,300.3,O,S,
1.0,21/06/2025,MI,,C,0.1,300.3,O,S,
1.0,21/06/2025,MI,,C,0.2,300.3,O,S,
1.0,21/06/2025,MI,,C,87.6,300.2,O,S,
1.0,21/06/2025,MI,,C,1.0,300.03,O,S,
1.0,21/06/2025,MI,,C,2.1,300.03,O,S,
1.0,21/06/2025,MI,,C,0.1,300.03,O,S,
1.0,21/06/2025,MI,,C,3.2,300.03,O,S,
