Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,23/04/2025,MI,,C,7.0,1500.0,O,S,
1.0,23/04/2025,MI,,C,441.3,1500.0,O,S,
1.0,23/04/2025,MI,,C,182.8,1500.0,O,S,
1.0,23/04/2025,MI,,C,0.1,800.0,O,S,
1.0,23/04/2025,MI,,C,0.1,700.05,O,S,
1.0,23/04/2025,MI,,C,28.0,501.0,O,S,
1.0,23/04/2025,MI,,C,2038.8,501.0,O,S,
1.0,23/04/2025,MI,,C,251.0,501.0,O,S,
1.0,23/04/2025,MI,,C,390.5,500.0,O,S,
1.0,23/04/2025,MI,,C,29.0,500.0,O,S,
1.0,23/04/2025,MI,,C,18.6,500.0,O,S,
1.0,23/04/2025,MI,,C,865.2,500.0,O,S,
1.0,23/04/2025,MI,,C,0.1,500.0,O,S,
1.0,23/04/2025,MI,,C,0.1,500.0,O,S,
1.0,23/04/2025,MI,,C,227.9,500.0,O,S,
1.0,23/04/2025,MI,,C,0.1,500.0,O,S,
1.0,23/04/2025,MI,,C,237.0,500.0,O,S,
1.0,23/04/2025,MI,,C,89.1,500.0,O,S,
1.0,23/04/2025,MI,,C,614.7,500.0,O,S,
1.0,23/04/2025,MI,,C,0.3,466.3,O,S,
1.0,23/04/2025,MI,,C,0.1,466.3,O,S,
1.0,23/04/2025,MI,,C,40.4,466.3,O,S,
1.0,23/04/2025,MI,,C,38.6,451.0,O,S,
1.0,23/04/2025,MI,,C,5.9,451.0,O,S,
1.0,23/04/2025,MI,,C,134.7,451.0,O,S,
1.0,23/04/2025,MI,,C,868.0,450.0,O,S,
1.0,23/04/2025,MI,,C,139.6,450.0,O,S,
1.0,23/04/2025,MI,,C,18.6,449.0,O,S,
1.0,23/04/2025,MI,,C,4.6,402.0,O,S,
1.0,23/04/2025,MI,,C,9.8,402.0,O,S,
1.0,23/04/2025,MI,,C,34.0,402.0,O,S,
1.0,23/04/2025,MI,,C,8.2,402.0,O,S,
1.0,23/04/2025,MI,,C,53.9,402.0,O,S,
1.0,23/04/2025,MI,,C,20.8,400.0,O,S,
1.0,23/04/2025,MI,,C,7.8,400.0,O,S,
1.0,23/04/2025,MI,,C,1.8,400.0,O,S,
1.0,23/04/2025,MI,,C,74.7,400.0,O,S,
1.0,23/04/2025,MI,,C,402.4,400.0,O,S,
1.0,23/04/2025,MI,,C,1.8,400.0,O,S,
1.0,23/04/2025,MI,,C,27.0,400.0,O,S,
