Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,26/05/2025,MI,,C,"333,0","1.500,00",O,S,
1.0,26/05/2025,MI,,C,"6,6","1.500,00",O,S,
1.0,26/05/2025,MI,,C,"167,5","1.500,00",O,S,
1.0,26/05/2025,MI,,C,"0,1","800,00",O,S,
1.0,26/05/2025,MI,,C,"0,1","700,05",O,S,
1.0,26/05/2025,MI,,C,"0,6","550,00",O,S,
1.0,26/05/2025,MI,,C,"6,5","550,00",O,S,
1.0,26/05/2025,MI,,C,"2,9","550,00",O,S,
1.0,26/05/2025,MI,,C,"4,1","550,00",O,S,
1.0,26/05/2025,MI,,C,"0,7","550,00",O,S,
1.0,26/05/2025,MI,,C,"1,1","550,00",O,S,
1.0,26/05/2025,MI,,C,"1,4","550,00",O,S,
1.0,26/05/2025,MI,,C,"1,1","550,00",O,S,
1.0,26/05/2025,MI,,C,"1.769,0","501,00",O,S,
1.0,26/05/2025,MI,,C,"229,0","501,00",O,S,
1.0,26/05/2025,MI,,C,"21,0","501,00",O,S,
1.0,26/05/2025,MI,,C,"28,8","500,00",O,S,
1.0,26/05/2025,MI,,C,"76,3","500,00",O,S,
1.0,26/05/2025,MI,,C,"776,4","500,00",O,S,
1.0,26/05/2025,MI,,C,"0,1","500,00",O,S,
1.0,26/05/2025,MI,,C,"16,1","500,00",O,S,
1.0,26/05/2025,MI,,C,"190,3","500,00",O,S,
1.0,26/05/2025,MI,,C,"1.261,0","500,00",O,S,
1.0,26/05/2025,MI,,C,"524,4","500,00",O,S,
1.0,26/05/2025,MI,,C,"181,7","500,00",O,S,
1.0,26/05/2025,MI,,C,"324,4","500,00",O,S,
1.0,26/05/2025,MI,,C,"0,1","500,00",O,S,
1.0,26/05/2025,MI,,C,"40,4","466,30",O,S,
1.0,26/05/2025,MI,,C,"0,3","466,30",O,S,
1.0,26/05/2025,MI,,C,"4,4","451,00",O,S,
1.0,26/05/2025,MI,,C,"38,6","451,00",O,S,
1.0,26/05/2025,MI,,C,"134,7","451,00",O,S,
1.0,26/05/2025,MI,,C,"744,1","450,00",O,S,
1.0,26/05/2025,MI,,C,"95,6","450,00",O,S,
1.0,26/05/2025,MI,,C,"16,3","449,00",O,S,
1.0,26/05/2025,MI,,C,"48,3","402,00",O,S,
1.0,26/05/2025,MI,,C,"8,8","402,00",O,S,
1.0,26/05/2025,MI,,C,"73,1","400,00",O,S,
1.0,26/05/2025,MI,,C,"57,8","400,00",O,S,
1.0,26/05/2025,MI,,C,"20,6","400,00",O,S,
1.0,26/05/2025,MI,,C,"57,5","400,00",O,S,
1.0,26/05/2025,MI,,C,"1,1","400,00",O,S,
1.0,26/05/2025,MI,,C,"56,0","400,00",O,S,
1.0,26/05/2025,MI,,C,"3,7","400,00",O,S,
1.0,26/05/2025,MI,,C,"6,3","400,00",O,S,
1.0,26/05/2025,MI,,C,"1,8","400,00",O,S,
1.0,26/05/2025,MI,,C,"17,2","400,00",O,S,
