Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,20/06/2025,MI,,C,"7,0","1.500,00",O,S,
1.0,20/06/2025,MI,,C,"197,7","1.500,00",O,S,
1.0,20/06/2025,MI,,C,"493,0","1.500,00",O,S,
1.0,20/06/2025,MI,,C,"0,1","800,00",O,S,
1.0,20/06/2025,MI,,C,"0,1","700,05",O,S,
1.0,20/06/2025,MI,,C,"1.902,2","501,00",O,S,
1.0,20/06/2025,MI,,C,"309,0","501,00",O,S,
1.0,20/06/2025,MI,,C,"29,8","501,00",O,S,
1.0,20/06/2025,MI,,C,"0,1","500,00",O,S,
1.0,20/06/2025,MI,,C,"857,6","500,00",O,S,
1.0,20/06/2025,MI,,C,"245,1","500,00",O,S,
1.0,20/06/2025,MI,,C,"33,6","500,00",O,S,
1.0,20/06/2025,MI,,C,"87,7","500,00",O,S,
1.0,20/06/2025,MI,,C,"711,5","500,00",O,S,
1.0,20/06/2025,MI,,C,"2.152,8","500,00",O,S,
1.0,20/06/2025,MI,,C,"253,5","500,00",O,S,
1.0,20/06/2025,MI,,C,"18,9","500,00",O,S,
1.0,20/06/2025,MI,,C,"0,1","500,00",O,S,
1.0,20/06/2025,MI,,C,"25,2","500,00",O,S,
1.0,20/06/2025,MI,,C,"380,7","500,00",O,S,
1.0,20/06/2025,MI,,C,"40,4","466,30",O,S,
1.0,20/06/2025,MI,,C,"0,3","466,30",O,S,
1.0,20/06/2025,MI,,C,"0,1","466,30",O,S,
1.0,20/06/2025,MI,,C,"134,7","451,00",O,S,
1.0,20/06/2025,MI,,C,"6,4","451,00",O,S,
1.0,20/06/2025,MI,,C,"38,6","451,00",O,S,
1.0,20/06/2025,MI,,C,"130,8","450,00",O,S,
1.0,20/06/2025,MI,,C,"933,4","450,00",O,S,
1.0,20/06/2025,MI,,C,"18,1","449,00",O,S,
1.0,20/06/2025,MI,,C,"6,3","431,53",O,S,
1.0,20/06/2025,MI,,C,"57,6","402,00",O,S,
1.0,20/06/2025,MI,,C,"18,5","402,00",O,S,
1.0,20/06/2025,MI,,C,"20,0","400,00",O,S,
1.0,20/06/2025,MI,,C,"45,0","400,00",O,S,
1.0,20/06/2025,MI,,C,"7,8","400,00",O,S,
1.0,20/06/2025,MI,,C,"1,3","400,00",O,S,
1.0,20/06/2025,MI,,C,"4,4","400,00",O,S,
1.0,20/06/2025,MI,,C,"571,3","400,00",O,S,
1.0,20/06/2025,MI,,C,"2,2","400,00",O,S,
1.0,20/06/2025,MI,,C,"77,4","400,00",O,S,
1.0,20/06/2025,MI,,C,"8,2","400,00",O,S,
1.0,20/06/2025,MI,,C,"1.745,6","400,00",O,S,
1.0,20/06/2025,MI,,C,"51,6","400,00",O,S,
1.0,20/06/2025,MI,,C,"10,6","400,00",O,S,
1.0,20/06/2025,MI,,C,"51,2","400,00",O,S,
1.0,20/06/2025,MI,,C,"1,8","400,00",O,S,
1.0,20/06/2025,MI,,C,"20,5","400,00",O,S,
1.0,20/06/2025,MI,,C,"36,3","372,38",O,S,
1.0,20/06/2025,MI,,C,"0,2","372,38",O,S,
1.0,20/06/2025,MI,,C,"0,1","372,38",O,S,
1.0,20/06/2025,MI,,C,"362,1","350,00",O,S,
1.0,20/06/2025,MI,,C,"58,9","350,00",O,S,
1.0,20/06/2025,MI,,C,"1,7","350,00",O,S,
1.0,20/06/2025,MI,,C,"1,1","350,00",O,S,
1.0,20/06/2025,MI,,C,"0,6","350,00",O,S,
1.0,20/06/2025,MI,,C,"487,6","350,00",O,S,
1.0,20/06/2025,MI,,C,"113,4","338,05",O,S,
1.0,20/06/2025,MI,,C,"0,3","338,05",O,S,
1.0,20/06/2025,MI,,C,"39,5","302,00",O,S,
1.0,20/06/2025,MI,,C,"4,5","302,00",O,S,
1.0,20/06/2025,MI,,C,"9,1","302,00",O,S,
1.0,20/06/2025,MI,,C,"2,2","301,00",O,S,
1.0,20/06/2025,MI,,C,"27,6","300,30",O,S,
1.0,20/06/2025,MI,,C,"0,2","300,30",O,S,
1.0,20/06/2025,MI,,C,"0,1","300,30",O,S,
1.0,20/06/2025,MI,,C,"0,2","300,03",O,S,
1.0,20/06/2025,MI,,C,"8,4","300,03",O,S,
1.0,20/06/2025,MI,,C,"8,5","300,03",O,S,
1.0,20/06/2025,MI,,C,"6,8","300,03",O,S,
1.0,20/06/2025,MI,,C,"0,4","300,03",O,S,
1.0,20/06/2025,MI,,C,"2,0","300,03",O,S,
1.0,20/06/2025,MI,,C,"37,2","300,03",O,S,
1.0,20/06/2025,MI,,C,"2,1","300,03",O,S,
1.0,20/06/2025,MI,,C,"3,5","300,03",O,S,
1.0,20/06/2025,MI,,C,"0,9","300,03",O,S,
1.0,20/06/2025,MI,,C,"3,3","300,03",O,S,
1.0,20/06/2025,MI,,C,"0,1","300,03",O,S,
1.0,20/06/2025,MI,,C,"0,3","300,00",O,S,
1.0,20/06/2025,MI,,C,"11,4","300,00",O,S,
1.0,20/06/2025,MI,,C,"114,1","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,6","300,00",O,S,
1.0,20/06/2025,MI,,C,"1,6","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,8","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,2","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,2","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,4","300,00",O,S,
1.0,20/06/2025,MI,,C,"41,3","300,00",O,S,
1.0,20/06/2025,MI,,C,"5,7","300,00",O,S,
1.0,20/06/2025,MI,,C,"169,5","300,00",O,S,
1.0,20/06/2025,MI,,C,"154,6","300,00",O,S,
1.0,20/06/2025,MI,,C,"2,1","300,00",O,S,
1.0,20/06/2025,MI,,C,"27,0","300,00",O,S,
1.0,20/06/2025,MI,,C,"1,4","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,3","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,7","300,00",O,S,
1.0,20/06/2025,MI,,C,"1,1","300,00",O,S,
1.0,20/06/2025,MI,,C,"16,8","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,7","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,1","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,8","300,00",O,S,
1.0,20/06/2025,MI,,C,"4,2","300,00",O,S,
1.0,20/06/2025,MI,,C,"53,8","300,00",O,S,
1.0,20/06/2025,MI,,C,"1,5","300,00",O,S,
1.0,20/06/2025,MI,,C,"6,3","300,00",O,S,
1.0,20/06/2025,MI,,C,"4,4","300,00",O,S,
1.0,20/06/2025,MI,,C,"12,6","300,00",O,S,
1.0,20/06/2025,MI,,C,"86,9","300,00",O,S,
1.0,20/06/2025,MI,,C,"35,3","300,00",O,S,
1.0,20/06/2025,MI,,C,"132,0","300,00",O,S,
1.0,20/06/2025,MI,,C,"2,7","300,00",O,S,
1.0,20/06/2025,MI,,C,"2,6","300,00",O,S,
1.0,20/06/2025,MI,,C,"6,0","300,00",O,S,
1.0,20/06/2025,MI,,C,"638,9","300,00",O,S,
1.0,20/06/2025,MI,,C,"11,6","300,00",O,S,
1.0,20/06/2025,MI,,C,"1,2","300,00",O,S,
1.0,20/06/2025,MI,,C,"2,0","300,00",O,S,
1.0,20/06/2025,MI,,C,"0,7","300,00",O,S,
1.0,20/06/2025,MI,,C,"68,8","300,00",O,S,
1.0,20/06/2025,MI,,C,"5,9","300,00",O,S,
