Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,21/07/2025,MI,,C,7.2,1500.0,O,S,
1.0,21/07/2025,MI,,C,237.7,1500.0,O,S,
1.0,21/07/2025,MI,,C,419.0,1500.0,O,S,
1.0,21/07/2025,MI,,C,0.1,800.0,O,S,
1.0,21/07/2025,MI,,C,303.4,501.0,O,S,
1.0,21/07/2025,MI,,C,22.9,501.0,O,S,
1.0,21/07/2025,MI,,C,1878.5,501.0,O,S,
1.0,21/07/2025,MI,,C,27.2,500.0,O,S,
1.0,21/07/2025,MI,,C,349.0,500.0,O,S,
1.0,21/07/2025,MI,,C,45.7,500.0,O,S,
1.0,21/07/2025,MI,,C,302.7,500.0,O,S,
1.0,21/07/2025,MI,,C,21.6,500.0,O,S,
1.0,21/07/2025,MI,,C,767.9,500.0,O,S,
1.0,21/07/2025,MI,,C,0.1,500.0,O,S,
1.0,21/07/2025,MI,,C,196.3,500.0,O,S,
1.0,21/07/2025,MI,,C,837.0,500.0,O,S,
1.0,21/07/2025,MI,,C,0.1,500.0,O,S,
1.0,21/07/2025,MI,,C,11.4,500.0,O,S,
1.0,21/07/2025,MI,,C,0.1,500.0,O,S,
1.0,21/07/2025,MI,,C,40.4,466.3,O,S,
1.0,21/07/2025,MI,,C,0.3,466.3,O,S,
1.0,21/07/2025,MI,,C,3.1,451.0,O,S,
1.0,21/07/2025,MI,,C,38.6,451.0,O,S,
1.0,21/07/2025,MI,,C,134.7,451.0,O,S,
1.0,21/07/2025,MI,,C,137.1,450.0,O,S,
1.0,21/07/2025,MI,,C,750.0,450.0,O,S,
1.0,21/07/2025,MI,,C,17.6,449.0,O,S,
1.0,21/07/2025,MI,,C,66.7,402.0,O,S,
1.0,21/07/2025,MI,,C,29.3,402.0,O,S,
1.0,21/07/2025,MI,,C,12.4,400.0,O,S,
1.0,21/07/2025,MI,,C,17.3,400.0,O,S,
1.0,21/07/2025,MI,,C,18.8,400.0,O,S,
1.0,21/07/2025,MI,,C,60.4,400.0,O,S,
1.0,21/07/2025,MI,,C,565.5,400.0,O,S,
1.0,21/07/2025,MI,,C,3.4,400.0,O,S,
1.0,21/07/2025,MI,,C,2.6,400.0,O,S,
1.0,21/07/2025,MI,,C,1408.5,400.0,O,S,
1.0,21/07/2025,MI,,C,6.6,400.0,O,S,
1.0,21/07/2025,MI,,C,51.3,400.0,O,S,
1.0,21/07/2025,MI,,C,15.4,400.0,O,S,
1.0,21/07/2025,MI,,C,34.6,400.0,O,S,
1.0,21/07/2025,MI,,C,1.3,400.0,O,S,
1.0,21/07/2025,MI,,C,6.2,400.0,O,S,
1.0,21/07/2025,MI,,C,1.8,400.0,O,S,
1.0,21/07/2025,MI,,C,7.5,374.8,O,S,
1.0,21/07/2025,MI,,C,1.4,350.0,O,S,
1.0,21/07/2025,MI,,C,346.6,350.0,O,S,
1.0,21/07/2025,MI,,C,440.8,350.0,O,S,
1.0,21/07/2025,MI,,C,0.6,350.0,O,S,
1.0,21/07/2025,MI,,C,36.4,302.0,O,S,
1.0,21/07/2025,MI,,C,1.5,302.0,O,S,
1.0,21/07/2025,MI,,C,10.5,302.0,O,S,
1.0,21/07/2025,MI,,C,0.4,301.0,O,S,
1.0,21/07/2025,MI,,C,23.7,300.3,O,S,
1.0,21/07/2025,MI,,C,0.1,300.3,O,S,
1.0,21/07/2025,MI,,C,0.3,300.3,O,S,
1.0,21/07/2025,MI,,C,3.7,300.03,O,S,
1.0,21/07/2025,MI,,C,2.1,300.03,O,S,
1.0,21/07/2025,MI,,C,10.0,300.03,O,S,
1.0,21/07/2025,MI,,C,2.4,300.03,O,S,
1.0,21/07/2025,MI,,C,1.0,300.03,O,S,
1.0,21/07/2025,MI,,C,2.8,300.03,O,S,
1.0,21/07/2025,MI,,C,1.8,300.03,O,S,
1.0,21/07/2025,MI,,C,7.3,300.03,O,S,
1.0,21/07/2025,MI,,C,11.9,300.03,O,S,
1.0,21/07/2025,MI,,C,0.2,300.03,O,S,
1.0,21/07/2025,MI,,C,0.1,300.03,O,S,
1.0,21/07/2025,MI,,C,31.8,300.03,O,S,
1.0,21/07/2025,MI,,C,0.6,300.03,O,S,
1.0,21/07/2025,MI,,C,0.2,300.0,O,S,
1.0,21/07/2025,MI,,C,0.1,300.0,O,S,
1.0,21/07/2025,MI,,C,0.3,300.0,O,S,
1.0,21/07/2025,MI,,C,0.1,300.0,O,S,
1.0,21/07/2025,MI,,C,1.7,300.0,O,S,
1.0,21/07/2025,MI,,C,10.2,300.0,O,S,
1.0,21/07/2025,MI,,C,117.0,300.0,O,S,
1.0,21/07/2025,MI,,C,4.8,300.0,O,S,
1.0,21/07/2025,MI,,C,1.8,300.0,O,S,
1.0,21/07/2025,MI,,C,40.5,300.0,O,S,
1.0,21/07/2025,MI,,C,7.1,300.0,O,S,
1.0,21/07/2025,MI,,C,165.7,300.0,O,S,
1.0,21/07/2025,MI,,C,162.1,300.0,O,S,
1.0,21/07/2025,MI,,C,15.3,300.0,O,S,
1.0,21/07/2025,MI,,C,6.8,300.0,O,S,
1.0,21/07/2025,MI,,C,2.0,300.0,O,S,
1.0,21/07/2025,MI,,C,27.0,300.0,O,S,
1.0,21/07/2025,MI,,C,1.2,300.0,O,S,
1.0,21/07/2025,MI,,C,0.3,300.0,O,S,
