Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,24/05/2025,MI,,C,7.0,1500.0,O,S,
1.0,24/05/2025,MI,,C,186.8,1500.0,O,S,
1.0,24/05/2025,MI,,C,402.6,1500.0,O,S,
1.0,24/05/2025,MI,,C,0.1,800.0,O,S,
1.0,24/05/2025,MI,,C,0.1,700.05,O,S,
1.0,24/05/2025,MI,,C,4.3,550.0,O,S,
1.0,24/05/2025,MI,,C,9.4,550.0,O,S,
1.0,24/05/2025,MI,,C,1.2,550.0,O,S,
1.0,24/05/2025,MI,,C,0.8,550.0,O,S,
1.0,24/05/2025,MI,,C,0.8,550.0,O,S,
1.0,24/05/2025,MI,,C,1.2,550.0,O,S,
1.0,24/05/2025,MI,,C,2.2,550.0,O,S,
1.0,24/05/2025,MI,,C,3.4,550.0,O,S,
1.0,24/05/2025,MI,,C,24.6,501.0,O,S,
1.0,24/05/2025,MI,,C,1923.9,501.0,O,S,
1.0,24/05/2025,MI,,C,248.3,501.0,O,S,
1.0,24/05/2025,MI,,C,175.9,500.0,O,S,
1.0,24/05/2025,MI,,C,64.5,500.0,O,S,
1.0,24/05/2025,MI,,C,564.3,500.0,O,S,
1.0,24/05/2025,MI,,C,187.8,500.0,O,S,
1.0,24/05/2025,MI,,C,89.7,500.0,O,S,
1.0,24/05/2025,MI,,C,868.9,500.0,O,S,
1.0,24/05/2025,MI,,C,0.1,500.0,O,S,
1.0,24/05/2025,MI,,C,13.6,500.0,O,S,
1.0,24/05/2025,MI,,C,0.1,500.0,O,S,
1.0,24/05/2025,MI,,C,35.0,500.0,O,S,
1.0,24/05/2025,MI,,C,339.5,500.0,O,S,
1.0,24/05/2025,MI,,C,40.4,466.3,O,S,
1.0,24/05/2025,MI,,C,0.1,466.3,O,S,
1.0,24/05/2025,MI,,C,0.3,466.3,O,S,
1.0,24/05/2025,MI,,C,134.7,451.0,O,S,
1.0,24/05/2025,MI,,C,2.9,451.0,O,S,
1.0,24/05/2025,MI,,C,38.6,451.0,O,S,
1.0,24/05/2025,MI,,C,138.7,450.0,O,S,
1.0,24/05/2025,MI,,C,831.0,450.0,O,S,
1.0,24/05/2025,MI,,C,17.3,449.0,O,S,
1.0,24/05/2025,MI,,C,13.0,402.0,O,S,
1.0,24/05/2025,MI,,C,48.3,402.0,O,S,
1.0,24/05/2025,MI,,C,17.1,400.0,O,S,
1.0,24/05/2025,MI,,C,6.3,400.0,O,S,
1.0,24/05/2025,MI,,C,1165.8,400.0,O,S,
1.0,24/05/2025,MI,,C,72.1,400.0,O,S,
1.0,24/05/2025,MI,,C,20.6,400.0,O,S,
1.0,24/05/2025,MI,,C,406.4,400.0,O,S,
1.0,24/05/2025,MI,,C,3.7,400.0,O,S,
1.0,24/05/2025,MI,,C,2.2,400.0,O,S,
1.0,24/05/2025,MI,,C,7.3,400.0,O,S,
1.0,24/05/2025,MI,,C,72.4,400.0,O,S,
1.0,24/05/2025,MI,,C,42.1,400.0,O,S,
1.0,24/05/2025,MI,,C,27.0,400.0,O,S,
1.0,24/05/2025,MI,,C,1.3,400.0,O,S,
1.0,24/05/2025,MI,,C,6.6,400.0,O,S,
1.0,24/05/2025,MI,,C,58.0,400.0,O,S,
1.0,24/05/2025,MI,,C,0.6,400.0,O,S,
1.0,24/05/2025,MI,,C,71.7,400.0,O,S,
1.0,24/05/2025,MI,,C,5.4,400.0,O,S,
1.0,24/05/2025,MI,,C,3.1,400.0,O,S,
1.0,24/05/2025,MI,,C,28.9,400.0,O,S,
1.0,24/05/2025,MI,,C,0.8,400.0,O,S,
1.0,24/05/2025,MI,,C,4.7,400.0,O,S,
1.0,24/05/2025,MI,,C,65.1,400.0,O,S,
1.0,24/05/2025,MI,,C,1.8,400.0,O,S,
1.0,24/05/2025,MI,,C,20.8,400.0,O,S,
1.0,24/05/2025,MI,,C,3.4,400.0,O,S,
1.0,24/05/2025,MI,,C,0.9,350.0,O,S,
