Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,22/05/2025,MI,,C,6.8,1500.0,O,S,
1.0,22/05/2025,MI,,C,166.7,1500.0,O,S,
1.0,22/05/2025,MI,,C,421.4,1500.0,O,S,
1.0,22/05/2025,MI,,C,0.1,800.0,O,S,
1.0,22/05/2025,MI,,C,0.1,700.05,O,S,
1.0,22/05/2025,MI,,C,4.4,550.0,O,S,
1.0,22/05/2025,MI,,C,4.1,550.0,O,S,
1.0,22/05/2025,MI,,C,1.1,550.0,O,S,
1.0,22/05/2025,MI,,C,1.5,550.0,O,S,
1.0,22/05/2025,MI,,C,0.7,550.0,O,S,
1.0,22/05/2025,MI,,C,2.4,550.0,O,S,
1.0,22/05/2025,MI,,C,0.7,550.0,O,S,
1.0,22/05/2025,MI,,C,10.0,550.0,O,S,
1.0,22/05/2025,MI,,C,1978.3,501.0,O,S,
1.0,22/05/2025,MI,,C,246.5,501.0,O,S,
1.0,22/05/2025,MI,,C,25.5,501.0,O,S,
1.0,22/05/2025,MI,,C,0.1,500.0,O,S,
1.0,22/05/2025,MI,,C,16.4,500.0,O,S,
1.0,22/05/2025,MI,,C,229.5,500.0,O,S,
1.0,22/05/2025,MI,,C,0.1,500.0,O,S,
1.0,22/05/2025,MI,,C,498.8,500.0,O,S,
1.0,22/05/2025,MI,,C,370.4,500.0,O,S,
1.0,22/05/2025,MI,,C,89.7,500.0,O,S,
1.0,22/05/2025,MI,,C,232.5,500.0,O,S,
1.0,22/05/2025,MI,,C,33.2,500.0,O,S,
1.0,22/05/2025,MI,,C,888.9,500.0,O,S,
1.0,22/05/2025,MI,,C,0.1,500.0,O,S,
1.0,22/05/2025,MI,,C,40.4,466.3,O,S,
1.0,22/05/2025,MI,,C,0.3,466.3,O,S,
1.0,22/05/2025,MI,,C,0.1,466.3,O,S,
1.0,22/05/2025,MI,,C,4.0,451.0,O,S,
1.0,22/05/2025,MI,,C,38.6,451.0,O,S,
1.0,22/05/2025,MI,,C,134.7,451.0,O,S,
1.0,22/05/2025,MI,,C,849.0,450.0,O,S,
1.0,22/05/2025,MI,,C,136.0,450.0,O,S,
1.0,22/05/2025,MI,,C,17.3,449.0,O,S,
1.0,22/05/2025,MI,,C,9.2,402.0,O,S,
1.0,22/05/2025,MI,,C,48.3,402.0,O,S,
1.0,22/05/2025,MI,,C,66.8,400.0,O,S,
1.0,22/05/2025,MI,,C,21.0,400.0,O,S,
1.0,22/05/2025,MI,,C,56.0,400.0,O,S,
1.0,22/05/2025,MI,,C,5.2,400.0,O,S,
1.0,22/05/2025,MI,,C,18.4,400.0,O,S,
1.0,22/05/2025,MI,,C,1.8,400.0,O,S,
1.0,22/05/2025,MI,,C,33.8,400.0,O,S,
1.0,22/05/2025,MI,,C,4.0,400.0,O,S,
1.0,22/05/2025,MI,,C,1.8,400.0,O,S,
1.0,22/05/2025,MI,,C,30.5,400.0,O,S,
1.0,22/05/2025,MI,,C,3.1,400.0,O,S,
1.0,22/05/2025,MI,,C,5.8,400.0,O,S,
1.0,22/05/2025,MI,,C,74.9,400.0,O,S,
1.0,22/05/2025,MI,,C,20.5,400.0,O,S,
1.0,22/05/2025,MI,,C,74.1,400.0,O,S,
1.0,22/05/2025,MI,,C,7.6,400.0,O,S,
1.0,22/05/2025,MI,,C,1205.8,400.0,O,S,
1.0,22/05/2025,MI,,C,1.1,400.0,O,S,
1.0,22/05/2025,MI,,C,2.2,400.0,O,S,
1.0,22/05/2025,MI,,C,4.0,400.0,O,S,
1.0,22/05/2025,MI,,C,408.0,400.0,O,S,
1.0,22/05/2025,MI,,C,27.0,400.0,O,S,
1.0,22/05/2025,MI,,C,41.0,400.0,O,S,
1.0,22/05/2025,MI,,C,1.4,400.0,O,S,
1.0,22/05/2025,MI,,C,4.6,400.0,O,S,
1.0,22/05/2025,MI,,C,12.8,400.0,O,S,
1.0,22/05/2025,MI,,C,5.9,350.04,O,S,
1.0,22/05/2025,MI,,C,10.6,350.0,O,S,
1.0,22/05/2025,MI,,C,0.5,350.0,O,S,
1.0,22/05/2025,MI,,C,343.7,350.0,O,S,
1.0,22/05/2025,MI,,C,0.8,350.0,O,S,
1.0,22/05/2025,MI,,C,46.3,350.0,O,S,
1.0,22/05/2025,MI,,C,37.5,302.0,O,S,
1.0,22/05/2025,MI,,C,2.0,302.0,O,S,
1.0,22/05/2025,MI,,C,10.9,302.0,O,S,
