Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,21/04/2025,MI,,C,"337,7","1.500,00",O,S,
1.0,21/04/2025,MI,,C,"7,1","1.500,00",O,S,
1.0,21/04/2025,MI,,C,"194,4","1.500,00",O,S,
1.0,21/04/2025,MI,,C,"0,1","800,00",O,S,
1.0,21/04/2025,MI,,C,"0,1","700,05",O,S,
1.0,21/04/2025,MI,,C,"225,0","501,00",O,S,
1.0,21/04/2025,MI,,C,"21,2","501,00",O,S,
1.0,21/04/2025,MI,,C,"1.751,7","501,00",O,S,
1.0,21/04/2025,MI,,C,"311,1","500,00",O,S,
1.0,21/04/2025,MI,,C,"89,1","500,00",O,S,
1.0,21/04/2025,MI,,C,"12,9","500,00",O,S,
1.0,21/04/2025,MI,,C,"1.099,2","500,00",O,S,
1.0,21/04/2025,MI,,C,"211,0","500,00",O,S,
1.0,21/04/2025,MI,,C,"30,7","500,00",O,S,
1.0,21/04/2025,MI,,C,"152,5","500,00",O,S,
1.0,21/04/2025,MI,,C,"619,5","500,00",O,S,
1.0,21/04/2025,MI,,C,"0,1","500,00",O,S,
1.0,21/04/2025,MI,,C,"12,2","500,00",O,S,
1.0,21/04/2025,MI,,C,"677,5","500,00",O,S,
1.0,21/04/2025,MI,,C,"0,1","500,00",O,S,
1.0,21/04/2025,MI,,C,"40,4","466,30",O,S,
1.0,21/04/2025,MI,,C,"0,3","466,30",O,S,
1.0,21/04/2025,MI,,C,"2,5","451,00",O,S,
1.0,21/04/2025,MI,,C,"134,7","451,00",O,S,
1.0,21/04/2025,MI,,C,"38,6","451,00",O,S,
1.0,21/04/2025,MI,,C,"70,9","450,00",O,S,
1.0,21/04/2025,MI,,C,"569,0","450,00",O,S,
1.0,21/04/2025,MI,,C,"17,7","449,00",O,S,
1.0,21/04/2025,MI,,C,"30,8","402,00",O,S,
1.0,21/04/2025,MI,,C,"10,0","402,00",O,S,
1.0,21/04/2025,MI,,C,"14,2","402,00",O,S,
1.0,21/04/2025,MI,,C,"54,0","402,00",O,S,
1.0,21/04/2025,MI,,C,"4,6","402,00",O,S,
1.0,21/04/2025,MI,,C,"3,1","400,00",O,S,
1.0,21/04/2025,MI,,C,"372,4","400,00",O,S,
1.0,21/04/2025,MI,,C,"27,0","400,00",O,S,
1.0,21/04/2025,MI,,C,"9,1","400,00",O,S,
1.0,21/04/2025,MI,,C,"0,5","400,00",O,S,
1.0,21/04/2025,MI,,C,"18,8","400,00",O,S,
1.0,21/04/2025,MI,,C,"1,1","400,00",O,S,
1.0,21/04/2025,MI,,C,"42,1","400,00",O,S,
1.0,21/04/2025,MI,,C,"0,6","400,00",O,S,
1.0,21/04/2025,MI,,C,"1,5","400,00",O,S,
1.0,21/04/2025,MI,,C,"104,1","400,00",O,S,
1.0,21/04/2025,MI,,C,"49,5","400,00",O,S,
1.0,21/04/2025,MI,,C,"3,6","400,00",O,S,
1.0,21/04/2025,MI,,C,"769,3","400,00",O,S,
1.0,21/04/2025,MI,,C,"53,6","400,00",O,S,
