Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,11/05/2025,MI,,C,6.5,1500.0,O,S,
1.0,11/05/2025,MI,,C,181.5,1500.0,O,S,
1.0,11/05/2025,MI,,C,292.3,1500.0,O,S,
1.0,11/05/2025,MI,,C,0.1,800.0,O,S,
1.0,11/05/2025,MI,,C,0.1,700.05,O,S,
1.0,11/05/2025,MI,,C,1795.5,501.0,O,S,
1.0,11/05/2025,MI,,C,238.1,501.0,O,S,
1.0,11/05/2025,MI,,C,21.0,501.0,O,S,
1.0,11/05/2025,MI,,C,89.2,500.0,O,S,
1.0,11/05/2025,MI,,C,0.1,500.0,O,S,
1.0,11/05/2025,MI,,C,768.5,500.0,O,S,
1.0,11/05/2025,MI,,C,153.0,500.0,O,S,
1.0,11/05/2025,MI,,C,0.1,500.0,O,S,
1.0,11/05/2025,MI,,C,337.0,500.0,O,S,
1.0,11/05/2025,MI,,C,0.1,500.0,O,S,
1.0,11/05/2025,MI,,C,30.7,500.0,O,S,
1.0,11/05/2025,MI,,C,589.8,500.0,O,S,
1.0,11/05/2025,MI,,C,220.2,500.0,O,S,
1.0,11/05/2025,MI,,C,15.9,500.0,O,S,
1.0,11/05/2025,MI,,C,40.4,466.3,O,S,
1.0,11/05/2025,MI,,C,0.3,466.3,O,S,
1.0,11/05/2025,MI,,C,38.6,451.0,O,S,
1.0,11/05/2025,MI,,C,5.9,451.0,O,S,
1.0,11/05/2025,MI,,C,134.7,451.0,O,S,
1.0,11/05/2025,MI,,C,116.3,450.0,O,S,
1.0,11/05/2025,MI,,C,636.8,450.0,O,S,
1.0,11/05/2025,MI,,C,16.3,449.0,O,S,
1.0,11/05/2025,MI,,C,14.0,402.0,O,S,
1.0,11/05/2025,MI,,C,48.1,402.0,O,S,
1.0,11/05/2025,MI,,C,5.6,400.0,O,S,
1.0,11/05/2025,MI,,C,3.1,400.0,O,S,
1.0,11/05/2025,MI,,C,1.8,400.0,O,S,
1.0,11/05/2025,MI,,C,1.3,400.0,O,S,
1.0,11/05/2025,MI,,C,1018.6,400.0,O,S,
1.0,11/05/2025,MI,,C,7.0,400.0,O,S,
1.0,11/05/2025,MI,,C,16.1,400.0,O,S,
1.0,11/05/2025,MI,,C,1.5,400.0,O,S,
1.0,11/05/2025,MI,,C,41.1,400.0,O,S,
1.0,11/05/2025,MI,,C,64.2,400.0,O,S,
1.0,11/05/2025,MI,,C,57.5,400.0,O,S,
1.0,11/05/2025,MI,,C,2.0,400.0,O,S,
1.0,11/05/2025,MI,,C,4.0,400.0,O,S,
1.0,11/05/2025,MI,,C,388.4,400.0,O,S,
1.0,11/05/2025,MI,,C,19.5,400.0,O,S,
1.0,11/05/2025,MI,,C,0.6,400.0,O,S,
1.0,11/05/2025,MI,,C,27.0,400.0,O,S,
1.0,11/05/2025,MI,,C,18.3,400.0,O,S,
1.0,11/05/2025,MI,,C,2.4,400.0,O,S,
1.0,11/05/2025,MI,,C,6.1,400.0,O,S,
1.0,11/05/2025,MI,,C,33.6,400.0,O,S,
1.0,11/05/2025,MI,,C,0.4,400.0,O,S,
1.0,11/05/2025,MI,,C,41.6,400.0,O,S,
1.0,11/05/2025,MI,,C,54.8,400.0,O,S,
1.0,11/05/2025,MI,,C,3.4,400.0,O,S,
1.0,11/05/2025,MI,,C,34.5,400.0,O,S,
1.0,11/05/2025,MI,,C,365.3,350.0,O,S,
1.0,11/05/2025,MI,,C,0.6,350.0,O,S,
1.0,11/05/2025,MI,,C,0.8,350.0,O,S,
1.0,11/05/2025,MI,,C,10.6,350.0,O,S,
1.0,11/05/2025,MI,,C,494.1,350.0,O,S,
1.0,11/05/2025,MI,,C,6.0,322.48,O,S,
1.0,11/05/2025,MI,,C,6.8,302.0,O,S,
1.0,11/05/2025,MI,,C,2.0,302.0,O,S,
1.0,11/05/2025,MI,,C,36.3,302.0,O,S,
1.0,11/05/2025,MI,,C,2.1,301.0,O,S,
1.0,11/05/2025,MI,,C,22.6,300.3,O,S,
1.0,11/05/2025,MI,,C,0.1,300.3,O,S,
1.0,11/05/2025,MI,,C,0.1,300.3,O,S,
1.0,11/05/2025,MI,,C,0.1,300.03,O,S,
1.0,11/05/2025,MI,,C,2.8,300.03,O,S,
1.0,11/05/2025,MI,,C,7.0,300.03,O,S,
1.0,11/05/2025,MI,,C,0.2,300.03,O,S,
1.0,11/05/2025,MI,,C,5.0,300.03,O,S,
1.0,11/05/2025,MI,,C,5.4,300.03,O,S,
1.0,11/05/2025,MI,,C,3.7,300.03,O,S,
1.0,11/05/2025,MI,,C,0.2,300.03,O,S,
1.0,11/05/2025,MI,,C,28.8,300.03,O,S,
1.0,11/05/2025,MI,,C,2.3,300.03,O,S,
1.0,11/05/2025,MI,,C,2.1,300.03,O,S,
1.0,11/05/2025,MI,,C,0.9,300.03,O,S,
1.0,11/05/2025,MI,,C,58.6,300.0,O,S,
1.0,11/05/2025,MI,,C,0.7,300.0,O,S,
1.0,11/05/2025,MI,,C,0.9,300.0,O,S,
1.0,11/05/2025,MI,,C,6.1,300.0,O,S,
1.0,11/05/2025,MI,,C,126.9,300.0,O,S,
1.0,11/05/2025,MI,,C,52.8,300.0,O,S,
1.0,11/05/2025,MI,,C,262.1,300.0,O,S,
1.0,11/05/2025,MI,,C,0.2,300.0,O,S,
1.0,11/05/2025,MI,,C,0.1,300.0,O,S,
1.0,11/05/2025,MI,,C,135.8,300.0,O,S,
1.0,11/05/2025,MI,,C,32.5,300.0,O,S,
1.0,11/05/2025,MI,,C,0.1,300.0,O,S,
1.0,11/05/2025,MI,,C,1.4,300.0,O,S,
1.0,11/05/2025,MI,,C,7.4,300.0,O,S,
1.0,11/05/2025,MI,,C,3.2,300.0,O,S,
1.0,11/05/2025,MI,,C,4.8,300.0,O,S,
1.0,11/05/2025,MI,,C,1.4,300.0,O,S,
1.0,11/05/2025,MI,,C,19.3,300.0,O,S,
1.0,11/05/2025,MI,,C,376.5,300.0,O,S,
1.0,11/05/2025,MI,,C,128.2,300.0,O,S,
1.0,11/05/2025,MI,,C,11.5,300.0,O,S,
1.0,11/05/2025,MI,,C,0.6,300.0,O,S,
1.0,11/05/2025,MI,,C,0.1,300.0,O,S,
1.0,11/05/2025,MI,,C,2.1,300.0,O,S,
1.0,11/05/2025,MI,,C,11.7,300.0,O,S,
1.0,11/05/2025,MI,,C,48.0,300.0,O,S,
1.0,11/05/2025,MI,,C,0.2,300.0,O,S,
1.0,11/05/2025,MI,,C,0.1,300.0,O,S,
1.0,11/05/2025,MI,,C,1.4,300.0,O,S,
1.0,11/05/2025,MI,,C,1.6,300.0,O,S,
1.0,11/05/2025,MI,,C,0.7,300.0,O,S,
1.0,11/05/2025,MI,,C,10.3,300.0,O,S,
1.0,11/05/2025,MI,,C,1.6,300.0,O,S,
1.0,11/05/2025,MI,,C,1.6,300.0,O,S,
1.0,11/05/2025,MI,,C,0.3,300.0,O,S,
1.0,11/05/2025,MI,,C,2.2,300.0,O,S,
1.0,11/05/2025,MI,,C,1.1,300.0,O,S,
1.0,11/05/2025,MI,,C,4.2,300.0,O,S,
1.0,11/05/2025,MI,,C,0.6,300.0,O,S,
1.0,11/05/2025,MI,,C,75.3,300.0,O,S,
1.0,11/05/2025,MI,,C,2.2,300.0,O,S,
1.0,11/05/2025,MI,,C,30.9,300.0,O,S,
1.0,11/05/2025,MI,,C,0.6,300.0,O,S,
1.0,11/05/2025,MI,,C,1.2,300.0,O,S,
1.0,11/05/2025,MI,,C,1.1,300.0,O,S,
1.0,11/05/2025,MI,,C,0.3,300.0,O,S,
1.0,11/05/2025,MI,,C,78.8,299.0,O,S,
1.0,11/05/2025,MI,,C,2.9,281.0,O,S,
1.0,11/05/2025,MI,,C,0.6,281.0,O,S,
1.0,11/05/2025,MI,,C,3.2,281.0,O,S,
1.0,11/05/2025,MI,,C,5.6,280.0,O,S,
