Time Period,Date,Pais,Unidad,GC,Amount,Price,Ofertada (O)/Casada (C),Tipología de Oferta,Unnamed: 9
1.0,15/06/2025,MI,,C,6.8,1500.0,O,S,
1.0,15/06/2025,MI,,C,186.2,1500.0,O,S,
1.0,15/06/2025,MI,,C,379.2,1500.0,O,S,
1.0,15/06/2025,MI,,C,0.1,800.0,O,S,
1.0,15/06/2025,MI,,C,0.1,700.05,O,S,
1.0,15/06/2025,MI,,C,20.6,501.0,O,S,
1.0,15/06/2025,MI,,C,267.1,501.0,O,S,
1.0,15/06/2025,MI,,C,1822.2,501.0,O,S,
1.0,15/06/2025,MI,,C,145.5,500.0,O,S,
1.0,15/06/2025,MI,,C,90.7,500.0,O,S,
1.0,15/06/2025,MI,,C,30.0,500.0,O,S,
1.0,15/06/2025,MI,,C,328.0,500.0,O,S,
1.0,15/06/2025,MI,,C,14.3,500.0,O,S,
1.0,15/06/2025,MI,,C,0.1,500.0,O,S,
1.0,15/06/2025,MI,,C,818.7,500.0,O,S,
1.0,15/06/2025,MI,,C,0.1,500.0,O,S,
1.0,15/06/2025,MI,,C,636.6,500.0,O,S,
1.0,15/06/2025,MI,,C,0.1,500.0,O,S,
1.0,15/06/2025,MI,,C,157.8,500.0,O,S,
1.0,15/06/2025,MI,,C,0.3,466.3,O,S,
1.0,15/06/2025,MI,,C,40.4,466.3,O,S,
1.0,15/06/2025,MI,,C,4.3,451.0,O,S,
1.0,15/06/2025,MI,,C,134.7,451.0,O,S,
1.0,15/06/2025,MI,,C,38.6,451.0,O,S,
1.0,15/06/2025,MI,,C,72.7,450.0,O,S,
1.0,15/06/2025,MI,,C,655.2,450.0,O,S,
1.0,15/06/2025,MI,,C,17.6,449.0,O,S,
1.0,15/06/2025,MI,,C,57.6,402.0,O,S,
1.0,15/06/2025,MI,,C,14.1,402.0,O,S,
1.0,15/06/2025,MI,,C,58.9,400.0,O,S,
1.0,15/06/2025,MI,,C,44.1,400.0,O,S,
1.0,15/06/2025,MI,,C,20.5,400.0,O,S,
1.0,15/06/2025,MI,,C,0.2,400.0,O,S,
1.0,15/06/2025,MI,,C,70.8,400.0,O,S,
1.0,15/06/2025,MI,,C,2.8,400.0,O,S,
1.0,15/06/2025,MI,,C,1.5,400.0,O,S,
1.0,15/06/2025,MI,,C,1.8,400.0,O,S,
1.0,15/06/2025,MI,,C,48.4,400.0,O,S,
1.0,15/06/2025,MI,,C,5.3,400.0,O,S,
1.0,15/06/2025,MI,,C,1.0,400.0,O,S,
1.0,15/06/2025,MI,,C,36.8,400.0,O,S,
1.0,15/06/2025,MI,,C,3.1,400.0,O,S,
1.0,15/06/2025,MI,,C,5.0,400.0,O,S,
1.0,15/06/2025,MI,,C,7.3,400.0,O,S,
1.0,15/06/2025,MI,,C,1192.0,400.0,O,S,
1.0,15/06/2025,MI,,C,10.5,400.0,O,S,
1.0,15/06/2025,MI,,C,8.4,400.0,O,S,
1.0,15/06/2025,MI,,C,45.6,400.0,O,S,
1.0,15/06/2025,MI,,C,2.4,400.0,O,S,
1.0,15/06/2025,MI,,C,1.3,400.0,O,S,
1.0,15/06/2025,MI,,C,2.7,400.0,O,S,
1.0,15/06/2025,MI,,C,505.9,400.0,O,S,
